commented;modifiers;parameterAmount;loc;comment;code
false;public;0;4;;@Override public Producer createProducer() throws Exception {     return new PdfProducer(this). }
false;public;1;4;;@Override public Consumer createConsumer(Processor processor) throws Exception {     throw new UnsupportedOperationException("Consumer does not supported for PDF component:" + getEndpointUri()). }
false;public;0;4;;@Override public boolean isSingleton() {     return true. }
false;public;0;3;;public PdfConfiguration getPdfConfiguration() {     return pdfConfiguration. }
false;public;1;3;;public void setPdfConfiguration(PdfConfiguration pdfConfiguration) {     this.pdfConfiguration = pdfConfiguration. }
