commented;modifiers;parameterAmount;loc;comment;code
false;public;0;13;;@Override public void open() throws Exception {     super.open().     collector = new TimestampedCollector<>(output).     InternalTimerService<VoidNamespace> internalTimerService = getInternalTimerService("user-timers", VoidNamespaceSerializer.INSTANCE, this).     TimerService timerService = new SimpleTimerService(internalTimerService).     context = new ContextImpl<>(userFunction, timerService).     onTimerContext = new OnTimerContextImpl<>(userFunction, timerService). }
false;public;1;7;;@Override public void processElement1(StreamRecord<IN1> element) throws Exception {     collector.setTimestamp(element).     context.element = element.     userFunction.processElement1(element.getValue(), context, collector).     context.element = null. }
false;public;1;7;;@Override public void processElement2(StreamRecord<IN2> element) throws Exception {     collector.setTimestamp(element).     context.element = element.     userFunction.processElement2(element.getValue(), context, collector).     context.element = null. }
false;public;1;9;;@Override public void onEventTime(InternalTimer<K, VoidNamespace> timer) throws Exception {     collector.setAbsoluteTimestamp(timer.getTimestamp()).     onTimerContext.timeDomain = TimeDomain.EVENT_TIME.     onTimerContext.timer = timer.     userFunction.onTimer(timer.getTimestamp(), onTimerContext, collector).     onTimerContext.timeDomain = null.     onTimerContext.timer = null. }
false;public;1;9;;@Override public void onProcessingTime(InternalTimer<K, VoidNamespace> timer) throws Exception {     collector.eraseTimestamp().     onTimerContext.timeDomain = TimeDomain.PROCESSING_TIME.     onTimerContext.timer = timer.     userFunction.onTimer(timer.getTimestamp(), onTimerContext, collector).     onTimerContext.timeDomain = null.     onTimerContext.timer = null. }
false;protected;0;3;;protected TimestampedCollector<OUT> getCollector() {     return collector. }
false;public;0;10;;@Override public Long timestamp() {     checkState(element != null).     if (element.hasTimestamp()) {         return element.getTimestamp().     } else {         return null.     } }
false;public;0;4;;@Override public TimerService timerService() {     return timerService. }
false;public;2;8;;@Override public <X> void output(OutputTag<X> outputTag, X value) {     if (outputTag == null) {         throw new IllegalArgumentException("OutputTag must not be null.").     }     output.collect(outputTag, new StreamRecord<>(value, element.getTimestamp())). }
false;public;0;5;;@Override public Long timestamp() {     checkState(timer != null).     return timer.getTimestamp(). }
false;public;0;4;;@Override public TimerService timerService() {     return timerService. }
false;public;2;8;;@Override public <X> void output(OutputTag<X> outputTag, X value) {     if (outputTag == null) {         throw new IllegalArgumentException("OutputTag must not be null.").     }     output.collect(outputTag, new StreamRecord<>(value, timer.getTimestamp())). }
false;public;0;5;;@Override public TimeDomain timeDomain() {     checkState(timeDomain != null).     return timeDomain. }
