commented;modifiers;parameterAmount;loc;comment;code
false;public;0;3;;public String getFeedDesc() {     return feedDesc. }
false;public;1;3;;public void setFeedDesc(String feedDesc) {     this.feedDesc = feedDesc. }
false;public;0;3;;public Long getCurrentUserId() {     return currentUserId. }
false;public;1;3;;public void setCurrentUserId(Long currentUserId) {     this.currentUserId = currentUserId. }
false;public;0;3;;public Long getRequestedPollInterval() {     return requestedPollInterval. }
false;public;1;3;;public void setRequestedPollInterval(Long requestedPollInterval) {     this.requestedPollInterval = requestedPollInterval. }
false;public;0;3;;public Boolean getOlderAvailable() {     return olderAvailable. }
false;public;1;3;;public void setOlderAvailable(Boolean olderAvailable) {     this.olderAvailable = olderAvailable. }
false;public;0;3;;public List<FollowedReference> getFollowedReferences() {     return followedReferences. }
false;public;1;3;;public void setFollowedReferences(List<FollowedReference> followedReferences) {     this.followedReferences = followedReferences. }
false;public;0;3;;public List<String> getYmodules() {     return ymodules. }
false;public;1;3;;public void setYmodules(List<String> ymodules) {     this.ymodules = ymodules. }
false;public;0;3;;public List<Long> getLikedMessageIds() {     return likedMessageIds. }
false;public;1;3;;public void setLikedMessageIds(List<Long> likedMessageIds) {     this.likedMessageIds = likedMessageIds. }
false;public;0;3;;public String getFeedName() {     return feedName. }
false;public;1;3;;public void setFeedName(String feedName) {     this.feedName = feedName. }
false;public;0;3;;public Realtime getRealtime() {     return realtime. }
false;public;1;3;;public void setRealtime(Realtime realtime) {     this.realtime = realtime. }
false;public;0;3;;public Boolean getDirectFromBody() {     return directFromBody. }
false;public;1;3;;public void setDirectFromBody(Boolean directFromBody) {     this.directFromBody = directFromBody. }
false;public;0;6;;@Override public String toString() {     return "Meta [feedDesc=" + feedDesc + ", currentUserId=" + currentUserId + ", requestedPollInterval=" + requestedPollInterval + ", olderAvailable=" + olderAvailable + ", followedReferences=" + followedReferences + ", ymodules=" + ymodules + ", likedMessageIds=" + likedMessageIds + ", feedName=" + feedName + ", realtime=" + realtime + ", directFromBody=" + directFromBody + "]". }
