commented;modifiers;parameterAmount;loc;comment;code
false;public;1;17;;@Override public boolean equals(Object o) {     if (this == o) {         return true.     }     if (null == o || this.getClass() != o.getClass()) {         return false.     }     JobVertexDetailsInfo that = (JobVertexDetailsInfo) o.     return Objects.equals(id, that.id) && Objects.equals(name, that.name) && parallelism == that.parallelism && now == that.now && Objects.equals(subtasks, that.subtasks). }
false;public;0;4;;@Override public int hashCode() {     return Objects.hash(id, name, parallelism, now, subtasks). }
false;public;1;21;;@Override public boolean equals(Object o) {     if (this == o) {         return true.     }     if (null == o || this.getClass() != o.getClass()) {         return false.     }     VertexTaskDetail that = (VertexTaskDetail) o.     return subtask == that.subtask && Objects.equals(status, that.status) && attempt == that.attempt && Objects.equals(host, that.host) && startTime == that.startTime && startTimeCompatible == that.startTimeCompatible && endTime == that.endTime && duration == that.duration && Objects.equals(metrics, that.metrics). }
false;public;0;4;;@Override public int hashCode() {     return Objects.hash(subtask, status, attempt, host, startTime, startTimeCompatible, endTime, duration, metrics). }
