# id;timestamp;commentText;codeText;commentWords;codeWords
TaskExecutorLocalStateStoresManager -> private void cleanupAllocationBaseDirs(AllocationID allocationID);1517924641;Deletes the base dirs for this allocation id (recursively).;private void cleanupAllocationBaseDirs(AllocationID allocationID) {_		_		File[] allocationDirectories = allocationBaseDirectories(allocationID)__		for (File directory : allocationDirectories) {_			try {_				FileUtils.deleteFileOrDirectory(directory)__			} catch (IOException e) {_				LOG.warn("Exception while deleting local state directory for allocation " + allocationID, e)__			}_		}_	};deletes,the,base,dirs,for,this,allocation,id,recursively;private,void,cleanup,allocation,base,dirs,allocation,id,allocation,id,file,allocation,directories,allocation,base,directories,allocation,id,for,file,directory,allocation,directories,try,file,utils,delete,file,or,directory,directory,catch,ioexception,e,log,warn,exception,while,deleting,local,state,directory,for,allocation,allocation,id,e
TaskExecutorLocalStateStoresManager -> private void cleanupAllocationBaseDirs(AllocationID allocationID);1519664594;Deletes the base dirs for this allocation id (recursively).;private void cleanupAllocationBaseDirs(AllocationID allocationID) {_		_		File[] allocationDirectories = allocationBaseDirectories(allocationID)__		for (File directory : allocationDirectories) {_			try {_				FileUtils.deleteFileOrDirectory(directory)__			} catch (IOException e) {_				LOG.warn("Exception while deleting local state directory for allocation id {}.", allocationID, e)__			}_		}_	};deletes,the,base,dirs,for,this,allocation,id,recursively;private,void,cleanup,allocation,base,dirs,allocation,id,allocation,id,file,allocation,directories,allocation,base,directories,allocation,id,for,file,directory,allocation,directories,try,file,utils,delete,file,or,directory,directory,catch,ioexception,e,log,warn,exception,while,deleting,local,state,directory,for,allocation,id,allocation,id,e
TaskExecutorLocalStateStoresManager -> private void cleanupAllocationBaseDirs(AllocationID allocationID);1520328944;Deletes the base dirs for this allocation id (recursively).;private void cleanupAllocationBaseDirs(AllocationID allocationID) {_		_		File[] allocationDirectories = allocationBaseDirectories(allocationID)__		for (File directory : allocationDirectories) {_			try {_				FileUtils.deleteFileOrDirectory(directory)__			} catch (IOException e) {_				LOG.warn("Exception while deleting local state directory for allocation id {}.", allocationID, e)__			}_		}_	};deletes,the,base,dirs,for,this,allocation,id,recursively;private,void,cleanup,allocation,base,dirs,allocation,id,allocation,id,file,allocation,directories,allocation,base,directories,allocation,id,for,file,directory,allocation,directories,try,file,utils,delete,file,or,directory,directory,catch,ioexception,e,log,warn,exception,while,deleting,local,state,directory,for,allocation,id,allocation,id,e
TaskExecutorLocalStateStoresManager -> private void cleanupAllocationBaseDirs(AllocationID allocationID);1520934573;Deletes the base dirs for this allocation id (recursively).;private void cleanupAllocationBaseDirs(AllocationID allocationID) {_		_		File[] allocationDirectories = allocationBaseDirectories(allocationID)__		for (File directory : allocationDirectories) {_			try {_				FileUtils.deleteFileOrDirectory(directory)__			} catch (IOException e) {_				LOG.warn("Exception while deleting local state directory for allocation id {}.", allocationID, e)__			}_		}_	};deletes,the,base,dirs,for,this,allocation,id,recursively;private,void,cleanup,allocation,base,dirs,allocation,id,allocation,id,file,allocation,directories,allocation,base,directories,allocation,id,for,file,directory,allocation,directories,try,file,utils,delete,file,or,directory,directory,catch,ioexception,e,log,warn,exception,while,deleting,local,state,directory,for,allocation,id,allocation,id,e
TaskExecutorLocalStateStoresManager -> private void cleanupAllocationBaseDirs(AllocationID allocationID);1524041424;Deletes the base dirs for this allocation id (recursively).;private void cleanupAllocationBaseDirs(AllocationID allocationID) {_		_		File[] allocationDirectories = allocationBaseDirectories(allocationID)__		for (File directory : allocationDirectories) {_			try {_				FileUtils.deleteFileOrDirectory(directory)__			} catch (IOException e) {_				LOG.warn("Exception while deleting local state directory for allocation id {}.", allocationID, e)__			}_		}_	};deletes,the,base,dirs,for,this,allocation,id,recursively;private,void,cleanup,allocation,base,dirs,allocation,id,allocation,id,file,allocation,directories,allocation,base,directories,allocation,id,for,file,directory,allocation,directories,try,file,utils,delete,file,or,directory,directory,catch,ioexception,e,log,warn,exception,while,deleting,local,state,directory,for,allocation,id,allocation,id,e
TaskExecutorLocalStateStoresManager -> private void cleanupAllocationBaseDirs(AllocationID allocationID);1526289287;Deletes the base dirs for this allocation id (recursively).;private void cleanupAllocationBaseDirs(AllocationID allocationID) {_		_		File[] allocationDirectories = allocationBaseDirectories(allocationID)__		for (File directory : allocationDirectories) {_			try {_				FileUtils.deleteFileOrDirectory(directory)__			} catch (IOException e) {_				LOG.warn("Exception while deleting local state directory for allocation id {}.", allocationID, e)__			}_		}_	};deletes,the,base,dirs,for,this,allocation,id,recursively;private,void,cleanup,allocation,base,dirs,allocation,id,allocation,id,file,allocation,directories,allocation,base,directories,allocation,id,for,file,directory,allocation,directories,try,file,utils,delete,file,or,directory,directory,catch,ioexception,e,log,warn,exception,while,deleting,local,state,directory,for,allocation,id,allocation,id,e
TaskExecutorLocalStateStoresManager -> private void cleanupAllocationBaseDirs(AllocationID allocationID);1526483368;Deletes the base dirs for this allocation id (recursively).;private void cleanupAllocationBaseDirs(AllocationID allocationID) {_		_		File[] allocationDirectories = allocationBaseDirectories(allocationID)__		for (File directory : allocationDirectories) {_			try {_				FileUtils.deleteFileOrDirectory(directory)__			} catch (IOException e) {_				LOG.warn("Exception while deleting local state directory for allocation id {}.", allocationID, e)__			}_		}_	};deletes,the,base,dirs,for,this,allocation,id,recursively;private,void,cleanup,allocation,base,dirs,allocation,id,allocation,id,file,allocation,directories,allocation,base,directories,allocation,id,for,file,directory,allocation,directories,try,file,utils,delete,file,or,directory,directory,catch,ioexception,e,log,warn,exception,while,deleting,local,state,directory,for,allocation,id,allocation,id,e
