commented;modifiers;parameterAmount;loc;comment;code
false;public;0;4;;@Override public AcknowledgedResponse newResponse() {     return new AcknowledgedResponse(). }
false;public;0;3;;public String getDatafeedId() {     return datafeedId. }
false;public;0;3;;public boolean isForce() {     return force. }
false;public;1;3;;public void setForce(boolean force) {     this.force = force. }
false;public;0;4;;@Override public ActionRequestValidationException validate() {     return null. }
false;public;1;6;;@Override public void readFrom(StreamInput in) throws IOException {     super.readFrom(in).     datafeedId = in.readString().     force = in.readBoolean(). }
false;public;1;6;;@Override public void writeTo(StreamOutput out) throws IOException {     super.writeTo(out).     out.writeString(datafeedId).     out.writeBoolean(force). }
false;public;2;5;;@Override public XContentBuilder toXContent(XContentBuilder builder, Params params) throws IOException {     builder.field(DatafeedConfig.ID.getPreferredName(), datafeedId).     return builder. }
false;public;1;7;;@Override public boolean equals(Object o) {     if (this == o)         return true.     if (o == null || getClass() != o.getClass())         return false.     Request other = (Request) o.     return Objects.equals(datafeedId, other.datafeedId) && Objects.equals(force, other.force). }
false;public;0;4;;@Override public int hashCode() {     return Objects.hash(datafeedId, force). }
