commented;modifiers;parameterAmount;loc;comment;code
false;public;0;3;;public int getId() {     return id. }
false;public;0;3;;public String getType() {     return type. }
false;public;0;3;;public String getPact() {     return pact. }
false;public;0;3;;public String getContents() {     return contents. }
false;public;0;3;;public int getParallelism() {     return parallelism. }
false;public;0;3;;public String getDriverStrategy() {     return driverStrategy. }
false;public;0;3;;public List<Predecessors> getPredecessors() {     return predecessors. }
false;public;0;3;;public List<GlobalProperties> getGlobalProperties() {     return globalProperties. }
false;public;0;3;;public List<LocalProperty> getLocalProperties() {     return localProperties. }
false;public;0;3;;public List<Estimates> getEstimates() {     return estimates. }
false;public;0;3;;public List<Costs> getCosts() {     return costs. }
false;public;0;3;;public List<CompilerHints> getCompilerHints() {     return compilerHints. }
false;public;0;3;;public String getShipStrategy() {     return shipStrategy. }
false;public;0;3;;public String getExchangeMode() {     return exchangeMode. }
false;public;0;3;;public String getValue() {     return value. }
false;public;0;3;;public String getName() {     return name. }
false;public;0;3;;public String getValue() {     return value. }
false;public;0;3;;public String getName() {     return name. }
false;public;0;3;;public String getValue() {     return value. }
false;public;0;3;;public String getName() {     return name. }
false;public;0;3;;public String getValue() {     return value. }
false;public;0;3;;public String getName() {     return name. }
false;public;0;3;;public String getValue() {     return value. }
false;public;0;3;;public String getName() {     return name. }
