commented;modifiers;parameterAmount;loc;comment;code
false;public;1;5;;@Override public void setSearchShardTarget(SearchShardTarget shardTarget) {     super.setSearchShardTarget(shardTarget).     result.setSearchShardTarget(shardTarget). }
false;public;1;5;;@Override public void setShardIndex(int shardIndex) {     super.setShardIndex(shardIndex).     result.setShardIndex(shardIndex). }
false;public;0;4;;@Override public QuerySearchResult queryResult() {     return result. }
false;public;1;7;;@Override public void readFrom(StreamInput in) throws IOException {     super.readFrom(in).     SearchShardTarget shardTarget = new SearchShardTarget(in).     result = readQuerySearchResult(in).     setSearchShardTarget(shardTarget). }
false;public;1;6;;@Override public void writeTo(StreamOutput out) throws IOException {     super.writeTo(out).     getSearchShardTarget().writeTo(out).     result.writeTo(out). }
