commented;modifiers;parameterAmount;loc;comment;code
false;public;0;3;;// ************************************************************************* // Properties // ************************************************************************* public String getMasterUrl() {     return configuration.getMasterUrl(). }
false;public;1;3;;public void setMasterUrl(String masterUrl) {     configuration.setMasterUrl(masterUrl). }
false;public;0;3;;public String getUsername() {     return configuration.getUsername(). }
false;public;1;3;;public void setUsername(String username) {     configuration.setUsername(username). }
false;public;0;3;;public String getPassword() {     return configuration.getPassword(). }
false;public;1;3;;public void setPassword(String password) {     configuration.setPassword(password). }
false;public;0;3;;public String getApiVersion() {     return configuration.getApiVersion(). }
false;public;1;3;;public void setApiVersion(String apiVersion) {     configuration.setApiVersion(apiVersion). }
false;public;0;3;;public String getCaCertData() {     return configuration.getCaCertData(). }
false;public;1;3;;public void setCaCertData(String caCertData) {     configuration.setCaCertData(caCertData). }
false;public;0;3;;public String getCaCertFile() {     return configuration.getCaCertFile(). }
false;public;1;3;;public void setCaCertFile(String caCertFile) {     configuration.setCaCertFile(caCertFile). }
false;public;0;3;;public String getClientCertData() {     return configuration.getClientCertData(). }
false;public;1;3;;public void setClientCertData(String clientCertData) {     configuration.setClientCertData(clientCertData). }
false;public;0;3;;public String getClientCertFile() {     return configuration.getClientCertFile(). }
false;public;1;3;;public void setClientCertFile(String clientCertFile) {     configuration.setClientCertFile(clientCertFile). }
false;public;0;3;;public String getClientKeyAlgo() {     return configuration.getClientKeyAlgo(). }
false;public;1;3;;public void setClientKeyAlgo(String clientKeyAlgo) {     configuration.setClientKeyAlgo(clientKeyAlgo). }
false;public;0;3;;public String getClientKeyData() {     return configuration.getClientKeyData(). }
false;public;1;3;;public void setClientKeyData(String clientKeyData) {     configuration.setClientKeyData(clientKeyData). }
false;public;0;3;;public String getClientKeyFile() {     return configuration.getClientKeyFile(). }
false;public;1;3;;public void setClientKeyFile(String clientKeyFile) {     configuration.setClientKeyFile(clientKeyFile). }
false;public;0;3;;public String getClientKeyPassphrase() {     return configuration.getClientKeyPassphrase(). }
false;public;1;3;;public void setClientKeyPassphrase(String clientKeyPassphrase) {     configuration.setClientKeyPassphrase(clientKeyPassphrase). }
false;public;0;3;;public String getOauthToken() {     return configuration.getOauthToken(). }
false;public;1;3;;public void setOauthToken(String oauthToken) {     configuration.setOauthToken(oauthToken). }
false;public;0;3;;public Boolean getTrustCerts() {     return configuration.getTrustCerts(). }
false;public;1;3;;public void setTrustCerts(Boolean trustCerts) {     configuration.setTrustCerts(trustCerts). }
false;public;0;3;;public String getNamespace() {     return configuration.getNamespace(). }
false;public;1;3;;public void setNamespace(String namespace) {     configuration.setNamespace(namespace). }
false;public;0;3;;public String getDnsDomain() {     return configuration.getDnsDomain(). }
false;public;1;3;;public void setDnsDomain(String dnsDomain) {     configuration.setDnsDomain(dnsDomain). }
false;public;0;3;;public String getPortName() {     return configuration.getPortName(). }
false;public;1;3;;public void setPortName(String portName) {     configuration.setPortName(portName). }
false;public;0;3;;public String getPortProtocol() {     return configuration.getPortProtocol(). }
false;public;1;3;;public void setPortProtocol(String portProtocol) {     configuration.setPortProtocol(portProtocol). }
false;public;0;3;;public String getLookup() {     return lookup. }
false;public;1;3;;public void setLookup(String lookup) {     this.lookup = lookup. }
false;public;1;12;;// ************************************************************************* // Factory // ************************************************************************* @Override public ServiceDiscovery newInstance(CamelContext camelContext) throws Exception {     if (ObjectHelper.equal("dns", lookup)) {         return new KubernetesDnsServiceDiscovery(configuration).     } else if (ObjectHelper.equal("dnssrv", lookup)) {         return new KubernetesDnsSrvServiceDiscovery(configuration).     } else if (ObjectHelper.equal("client", lookup)) {         return new KubernetesClientServiceDiscovery(configuration).     }     return new KubernetesEnvServiceDiscovery(configuration). }
