commented;modifiers;parameterAmount;loc;comment;code
false;;0;1;;boolean isIgnoreCamelContextEvents().
false;;1;1;;void setIgnoreCamelContextEvents(boolean ignoreCamelContextEvents).
false;;0;1;;boolean isIgnoreRouteEvents().
false;;1;1;;void setIgnoreRouteEvents(boolean ignoreRouteEvents).
false;;0;1;;boolean isIgnoreServiceEvents().
false;;1;1;;void setIgnoreServiceEvents(boolean ignoreServiceEvents).
false;;0;1;;boolean isIgnoreExchangeEvents().
false;;1;1;;void setIgnoreExchangeEvents(boolean ignoreExchangeEvents).
false;;0;1;;boolean isIgnoreExchangeCreatedEvent().
false;;1;1;;void setIgnoreExchangeCreatedEvent(boolean ignoreExchangeCreatedEvent).
false;;0;1;;boolean isIgnoreExchangeCompletedEvent().
false;;1;1;;void setIgnoreExchangeCompletedEvent(boolean ignoreExchangeCompletedEvent).
false;;0;1;;boolean isIgnoreExchangeFailedEvents().
false;;1;1;;void setIgnoreExchangeFailedEvents(boolean ignoreExchangeFailedEvents).
false;;0;1;;boolean isIgnoreExchangeRedeliveryEvents().
false;;1;1;;void setIgnoreExchangeRedeliveryEvents(boolean ignoreExchangeRedeliveryEvents).
false;;0;1;;boolean isIgnoreExchangeSentEvents().
false;;1;1;;void setIgnoreExchangeSentEvents(boolean ignoreExchangeSentEvents).
false;;0;1;;boolean isIgnoreExchangeSendingEvents().
false;;1;1;;void setIgnoreExchangeSendingEvents(boolean ignoreExchangeSendingEvents).
