# id;timestamp;commentText;codeText;commentWords;codeWords
Jackson2JsonEncoder -> public void setStreamingMediaTypes(List<MediaType> mediaTypes);1490220092;Configure "streaming" media types for which flushing should be performed_automatically vs at the end of the stream._<p>By default this is set to {@link MediaType#APPLICATION_STREAM_JSON}._@param mediaTypes one or more media types to add to the list_@see HttpEncoder#getStreamingMediaTypes();public void setStreamingMediaTypes(List<MediaType> mediaTypes) {_		this.streamingMediaTypes.clear()__		this.streamingMediaTypes.addAll(mediaTypes)__	};configure,streaming,media,types,for,which,flushing,should,be,performed,automatically,vs,at,the,end,of,the,stream,p,by,default,this,is,set,to,link,media,type,param,media,types,one,or,more,media,types,to,add,to,the,list,see,http,encoder,get,streaming,media,types;public,void,set,streaming,media,types,list,media,type,media,types,this,streaming,media,types,clear,this,streaming,media,types,add,all,media,types
Jackson2JsonEncoder -> public void setStreamingMediaTypes(List<MediaType> mediaTypes);1490302386;Configure "streaming" media types for which flushing should be performed_automatically vs at the end of the stream._<p>By default this is set to {@link MediaType#APPLICATION_STREAM_JSON}._@param mediaTypes one or more media types to add to the list_@see HttpEncoder#getStreamingMediaTypes();public void setStreamingMediaTypes(List<MediaType> mediaTypes) {_		this.streamingMediaTypes.clear()__		this.streamingMediaTypes.addAll(mediaTypes)__	};configure,streaming,media,types,for,which,flushing,should,be,performed,automatically,vs,at,the,end,of,the,stream,p,by,default,this,is,set,to,link,media,type,param,media,types,one,or,more,media,types,to,add,to,the,list,see,http,encoder,get,streaming,media,types;public,void,set,streaming,media,types,list,media,type,media,types,this,streaming,media,types,clear,this,streaming,media,types,add,all,media,types
Jackson2JsonEncoder -> public void setStreamingMediaTypes(List<MediaType> mediaTypes);1490392946;Configure "streaming" media types for which flushing should be performed_automatically vs at the end of the stream._<p>By default this is set to {@link MediaType#APPLICATION_STREAM_JSON}._@param mediaTypes one or more media types to add to the list_@see HttpMessageEncoder#getStreamingMediaTypes();public void setStreamingMediaTypes(List<MediaType> mediaTypes) {_		this.streamingMediaTypes.clear()__		this.streamingMediaTypes.addAll(mediaTypes)__	};configure,streaming,media,types,for,which,flushing,should,be,performed,automatically,vs,at,the,end,of,the,stream,p,by,default,this,is,set,to,link,media,type,param,media,types,one,or,more,media,types,to,add,to,the,list,see,http,message,encoder,get,streaming,media,types;public,void,set,streaming,media,types,list,media,type,media,types,this,streaming,media,types,clear,this,streaming,media,types,add,all,media,types
Jackson2JsonEncoder -> public void setStreamingMediaTypes(List<MediaType> mediaTypes);1491831389;Configure "streaming" media types for which flushing should be performed_automatically vs at the end of the stream._<p>By default this is set to {@link MediaType#APPLICATION_STREAM_JSON}._@param mediaTypes one or more media types to add to the list_@see HttpMessageEncoder#getStreamingMediaTypes();public void setStreamingMediaTypes(List<MediaType> mediaTypes) {_		this.streamingMediaTypes.clear()__		this.streamingMediaTypes.addAll(mediaTypes)__	};configure,streaming,media,types,for,which,flushing,should,be,performed,automatically,vs,at,the,end,of,the,stream,p,by,default,this,is,set,to,link,media,type,param,media,types,one,or,more,media,types,to,add,to,the,list,see,http,message,encoder,get,streaming,media,types;public,void,set,streaming,media,types,list,media,type,media,types,this,streaming,media,types,clear,this,streaming,media,types,add,all,media,types
Jackson2JsonEncoder -> public void setStreamingMediaTypes(List<MediaType> mediaTypes);1492204886;Configure "streaming" media types for which flushing should be performed_automatically vs at the end of the stream._<p>By default this is set to {@link MediaType#APPLICATION_STREAM_JSON}._@param mediaTypes one or more media types to add to the list_@see HttpMessageEncoder#getStreamingMediaTypes();public void setStreamingMediaTypes(List<MediaType> mediaTypes) {_		this.streamingMediaTypes.clear()__		this.streamingMediaTypes.addAll(mediaTypes)__	};configure,streaming,media,types,for,which,flushing,should,be,performed,automatically,vs,at,the,end,of,the,stream,p,by,default,this,is,set,to,link,media,type,param,media,types,one,or,more,media,types,to,add,to,the,list,see,http,message,encoder,get,streaming,media,types;public,void,set,streaming,media,types,list,media,type,media,types,this,streaming,media,types,clear,this,streaming,media,types,add,all,media,types
Jackson2JsonEncoder -> public void setStreamingMediaTypes(List<MediaType> mediaTypes);1492694378;Configure "streaming" media types for which flushing should be performed_automatically vs at the end of the stream._<p>By default this is set to {@link MediaType#APPLICATION_STREAM_JSON}._@param mediaTypes one or more media types to add to the list_@see HttpMessageEncoder#getStreamingMediaTypes();public void setStreamingMediaTypes(List<MediaType> mediaTypes) {_		this.streamingMediaTypes.clear()__		this.streamingMediaTypes.addAll(mediaTypes)__	};configure,streaming,media,types,for,which,flushing,should,be,performed,automatically,vs,at,the,end,of,the,stream,p,by,default,this,is,set,to,link,media,type,param,media,types,one,or,more,media,types,to,add,to,the,list,see,http,message,encoder,get,streaming,media,types;public,void,set,streaming,media,types,list,media,type,media,types,this,streaming,media,types,clear,this,streaming,media,types,add,all,media,types
Jackson2JsonEncoder -> public void setStreamingMediaTypes(List<MediaType> mediaTypes);1493935555;Configure "streaming" media types for which flushing should be performed_automatically vs at the end of the stream._<p>By default this is set to {@link MediaType#APPLICATION_STREAM_JSON}._@param mediaTypes one or more media types to add to the list_@see HttpMessageEncoder#getStreamingMediaTypes();public void setStreamingMediaTypes(List<MediaType> mediaTypes) {_		this.streamingMediaTypes.clear()__		this.streamingMediaTypes.addAll(mediaTypes)__	};configure,streaming,media,types,for,which,flushing,should,be,performed,automatically,vs,at,the,end,of,the,stream,p,by,default,this,is,set,to,link,media,type,param,media,types,one,or,more,media,types,to,add,to,the,list,see,http,message,encoder,get,streaming,media,types;public,void,set,streaming,media,types,list,media,type,media,types,this,streaming,media,types,clear,this,streaming,media,types,add,all,media,types
Jackson2JsonEncoder -> public void setStreamingMediaTypes(List<MediaType> mediaTypes);1494008983;Configure "streaming" media types for which flushing should be performed_automatically vs at the end of the stream._<p>By default this is set to {@link MediaType#APPLICATION_STREAM_JSON}._@param mediaTypes one or more media types to add to the list_@see HttpMessageEncoder#getStreamingMediaTypes();public void setStreamingMediaTypes(List<MediaType> mediaTypes) {_		this.streamingMediaTypes.clear()__		this.streamingMediaTypes.addAll(mediaTypes)__	};configure,streaming,media,types,for,which,flushing,should,be,performed,automatically,vs,at,the,end,of,the,stream,p,by,default,this,is,set,to,link,media,type,param,media,types,one,or,more,media,types,to,add,to,the,list,see,http,message,encoder,get,streaming,media,types;public,void,set,streaming,media,types,list,media,type,media,types,this,streaming,media,types,clear,this,streaming,media,types,add,all,media,types
Jackson2JsonEncoder -> public void setStreamingMediaTypes(List<MediaType> mediaTypes);1494019141;Configure "streaming" media types for which flushing should be performed_automatically vs at the end of the stream._<p>By default this is set to {@link MediaType#APPLICATION_STREAM_JSON}._@param mediaTypes one or more media types to add to the list_@see HttpMessageEncoder#getStreamingMediaTypes();public void setStreamingMediaTypes(List<MediaType> mediaTypes) {_		this.streamingMediaTypes.clear()__		this.streamingMediaTypes.addAll(mediaTypes)__	};configure,streaming,media,types,for,which,flushing,should,be,performed,automatically,vs,at,the,end,of,the,stream,p,by,default,this,is,set,to,link,media,type,param,media,types,one,or,more,media,types,to,add,to,the,list,see,http,message,encoder,get,streaming,media,types;public,void,set,streaming,media,types,list,media,type,media,types,this,streaming,media,types,clear,this,streaming,media,types,add,all,media,types
Jackson2JsonEncoder -> public void setStreamingMediaTypes(List<MediaType> mediaTypes);1496242568;Configure "streaming" media types for which flushing should be performed_automatically vs at the end of the stream._<p>By default this is set to {@link MediaType#APPLICATION_STREAM_JSON}._@param mediaTypes one or more media types to add to the list_@see HttpMessageEncoder#getStreamingMediaTypes();public void setStreamingMediaTypes(List<MediaType> mediaTypes) {_		this.streamingMediaTypes.clear()__		this.streamingMediaTypes.addAll(mediaTypes)__	};configure,streaming,media,types,for,which,flushing,should,be,performed,automatically,vs,at,the,end,of,the,stream,p,by,default,this,is,set,to,link,media,type,param,media,types,one,or,more,media,types,to,add,to,the,list,see,http,message,encoder,get,streaming,media,types;public,void,set,streaming,media,types,list,media,type,media,types,this,streaming,media,types,clear,this,streaming,media,types,add,all,media,types
