commented;modifiers;parameterAmount;loc;comment;code
false;;1;1;;void write(SplunkEvent data) throws Exception.
false;;1;1;;void write(String data) throws Exception.
false;;0;1;;void stop().
false;;0;1;;void start().
false;;0;1;;boolean isConnected().
