# id;timestamp;commentText;codeText;commentWords;codeWords
Serializers -> private static void getContainedGenericTypes(CompositeType<?> typeInfo, List<GenericTypeInfo<?>> target);1454428544;Returns all GenericTypeInfos contained in a composite type.__@param typeInfo {@link CompositeType};private static void getContainedGenericTypes(CompositeType<?> typeInfo, List<GenericTypeInfo<?>> target) {_		for (int i = 0_ i < typeInfo.getArity()_ i++) {_			TypeInformation<?> type = typeInfo.getTypeAt(i)__			if (type instanceof CompositeType) {_				getContainedGenericTypes((CompositeType<?>) type, target)__			} else if (type instanceof GenericTypeInfo) {_				if (!target.contains(type)) {_					target.add((GenericTypeInfo<?>) type)__				}_			}_		}_	};returns,all,generic,type,infos,contained,in,a,composite,type,param,type,info,link,composite,type;private,static,void,get,contained,generic,types,composite,type,type,info,list,generic,type,info,target,for,int,i,0,i,type,info,get,arity,i,type,information,type,type,info,get,type,at,i,if,type,instanceof,composite,type,get,contained,generic,types,composite,type,type,target,else,if,type,instanceof,generic,type,info,if,target,contains,type,target,add,generic,type,info,type
Serializers -> private static void getContainedGenericTypes(CompositeType<?> typeInfo, List<GenericTypeInfo<?>> target);1455479358;Returns all GenericTypeInfos contained in a composite type.__@param typeInfo {@link CompositeType};private static void getContainedGenericTypes(CompositeType<?> typeInfo, List<GenericTypeInfo<?>> target) {_		for (int i = 0_ i < typeInfo.getArity()_ i++) {_			TypeInformation<?> type = typeInfo.getTypeAt(i)__			if (type instanceof CompositeType) {_				getContainedGenericTypes((CompositeType<?>) type, target)__			} else if (type instanceof GenericTypeInfo) {_				if (!target.contains(type)) {_					target.add((GenericTypeInfo<?>) type)__				}_			}_		}_	};returns,all,generic,type,infos,contained,in,a,composite,type,param,type,info,link,composite,type;private,static,void,get,contained,generic,types,composite,type,type,info,list,generic,type,info,target,for,int,i,0,i,type,info,get,arity,i,type,information,type,type,info,get,type,at,i,if,type,instanceof,composite,type,get,contained,generic,types,composite,type,type,target,else,if,type,instanceof,generic,type,info,if,target,contains,type,target,add,generic,type,info,type
Serializers -> private static void getContainedGenericTypes(CompositeType<?> typeInfo, List<GenericTypeInfo<?>> target);1479218219;Returns all GenericTypeInfos contained in a composite type.__@param typeInfo {@link CompositeType};private static void getContainedGenericTypes(CompositeType<?> typeInfo, List<GenericTypeInfo<?>> target) {_		for (int i = 0_ i < typeInfo.getArity()_ i++) {_			TypeInformation<?> type = typeInfo.getTypeAt(i)__			if (type instanceof CompositeType) {_				getContainedGenericTypes((CompositeType<?>) type, target)__			} else if (type instanceof GenericTypeInfo) {_				if (!target.contains(type)) {_					target.add((GenericTypeInfo<?>) type)__				}_			}_		}_	};returns,all,generic,type,infos,contained,in,a,composite,type,param,type,info,link,composite,type;private,static,void,get,contained,generic,types,composite,type,type,info,list,generic,type,info,target,for,int,i,0,i,type,info,get,arity,i,type,information,type,type,info,get,type,at,i,if,type,instanceof,composite,type,get,contained,generic,types,composite,type,type,target,else,if,type,instanceof,generic,type,info,if,target,contains,type,target,add,generic,type,info,type
Serializers -> private static void getContainedGenericTypes(CompositeType<?> typeInfo, List<GenericTypeInfo<?>> target);1509723634;Returns all GenericTypeInfos contained in a composite type.__@param typeInfo {@link CompositeType};private static void getContainedGenericTypes(CompositeType<?> typeInfo, List<GenericTypeInfo<?>> target) {_		for (int i = 0_ i < typeInfo.getArity()_ i++) {_			TypeInformation<?> type = typeInfo.getTypeAt(i)__			if (type instanceof CompositeType) {_				getContainedGenericTypes((CompositeType<?>) type, target)__			} else if (type instanceof GenericTypeInfo) {_				if (!target.contains(type)) {_					target.add((GenericTypeInfo<?>) type)__				}_			}_		}_	};returns,all,generic,type,infos,contained,in,a,composite,type,param,type,info,link,composite,type;private,static,void,get,contained,generic,types,composite,type,type,info,list,generic,type,info,target,for,int,i,0,i,type,info,get,arity,i,type,information,type,type,info,get,type,at,i,if,type,instanceof,composite,type,get,contained,generic,types,composite,type,type,target,else,if,type,instanceof,generic,type,info,if,target,contains,type,target,add,generic,type,info,type
Serializers -> private static void getContainedGenericTypes(CompositeType<?> typeInfo, List<GenericTypeInfo<?>> target);1509723634;Returns all GenericTypeInfos contained in a composite type.__@param typeInfo {@link CompositeType};private static void getContainedGenericTypes(CompositeType<?> typeInfo, List<GenericTypeInfo<?>> target) {_		for (int i = 0_ i < typeInfo.getArity()_ i++) {_			TypeInformation<?> type = typeInfo.getTypeAt(i)__			if (type instanceof CompositeType) {_				getContainedGenericTypes((CompositeType<?>) type, target)__			} else if (type instanceof GenericTypeInfo) {_				if (!target.contains(type)) {_					target.add((GenericTypeInfo<?>) type)__				}_			}_		}_	};returns,all,generic,type,infos,contained,in,a,composite,type,param,type,info,link,composite,type;private,static,void,get,contained,generic,types,composite,type,type,info,list,generic,type,info,target,for,int,i,0,i,type,info,get,arity,i,type,information,type,type,info,get,type,at,i,if,type,instanceof,composite,type,get,contained,generic,types,composite,type,type,target,else,if,type,instanceof,generic,type,info,if,target,contains,type,target,add,generic,type,info,type
