commented;modifiers;parameterAmount;loc;comment;code
false;public;0;3;;public String getFirstName() {     return firstName. }
false;public;1;3;;public void setFirstName(String firstName) {     this.firstName = firstName. }
false;public;0;3;;public String getLastName() {     return lastName. }
false;public;1;3;;public void setLastName(String lastName) {     this.lastName = lastName. }
false;public;0;3;;public int getAge() {     return age. }
false;public;1;3;;public void setAge(int age) {     this.age = age. }
false;public;0;3;;public String getAbout() {     return about. }
false;public;1;3;;public void setAbout(String about) {     this.about = about. }
false;public;0;3;;public List<String> getInterests() {     return interests. }
false;public;1;3;;public void setInterests(List<String> interests) {     this.interests = interests. }
