commented;modifiers;parameterAmount;loc;comment;code
false;public;0;3;;public K getKey() {     return key. }
false;public;0;3;;public long getExpireTime() {     return expireTime. }
false;public;1;3;;public void setExpireTime(long expireTime) {     this.expireTime = expireTime. }
false;public;0;3;;public V getValue() {     return value. }
false;public;1;5;;public V setValue(V value) {     V oldValue = this.value.     this.value = value.     return oldValue. }
false;public;0;3;;public long getTimeout() {     return timeout. }
false;public;1;3;;public void setTimeout(long timeout) {     this.timeout = timeout. }
false;public;1;10;;@SuppressWarnings("unchecked") public int compareTo(Object that) {     if (this == that) {         return 0.     }     if (that instanceof TimeoutMapEntry) {         return compareTo((TimeoutMapEntry<K, V>) that).     }     return 1. }
false;public;1;9;;public int compareTo(TimeoutMapEntry<K, V> that) {     long diff = this.expireTime - that.expireTime.     if (diff > 0) {         return 1.     } else if (diff < 0) {         return -1.     }     return this.key.hashCode() - that.key.hashCode(). }
false;public;0;3;;public String toString() {     return key + " (times out after " + timeout + " millis)". }
