commented;modifiers;parameterAmount;loc;comment;code
false;public;0;4;;@Override public boolean isImmutableType() {     return false. }
false;public;0;4;;@Override public double[] createInstance() {     return EMPTY. }
false;public;1;6;;@Override public double[] copy(double[] from) {     double[] copy = new double[from.length].     System.arraycopy(from, 0, copy, 0, from.length).     return copy. }
false;public;2;4;;@Override public double[] copy(double[] from, double[] reuse) {     return copy(from). }
false;public;0;4;;@Override public int getLength() {     return -1. }
false;public;2;12;;@Override public void serialize(double[] record, DataOutputView target) throws IOException {     if (record == null) {         throw new IllegalArgumentException("The record must not be null.").     }     final int len = record.length.     target.writeInt(len).     for (int i = 0. i < len. i++) {         target.writeDouble(record[i]).     } }
false;public;1;11;;@Override public double[] deserialize(DataInputView source) throws IOException {     final int len = source.readInt().     double[] result = new double[len].     for (int i = 0. i < len. i++) {         result[i] = source.readDouble().     }     return result. }
false;public;2;4;;@Override public double[] deserialize(double[] reuse, DataInputView source) throws IOException {     return deserialize(source). }
false;public;2;6;;@Override public void copy(DataInputView source, DataOutputView target) throws IOException {     final int len = source.readInt().     target.writeInt(len).     target.write(source, len * 8). }
false;public;0;4;;@Override public TypeSerializerSnapshot<double[]> snapshotConfiguration() {     return new DoublePrimitiveArraySerializerSnapshot(). }
