commented;modifiers;parameterAmount;loc;comment;code
false;public;0;3;;public ResourceID getResourceID() {     return resourceID. }
false;public;0;3;;public InstanceID getInstanceID() {     return instanceID. }
false;public;0;3;;public TaskExecutorGateway getTaskExecutorGateway() {     return taskExecutorGateway. }
