# id;timestamp;commentText;codeText;commentWords;codeWords
PythonSingleInputStreamer -> public final void streamBufferWithoutGroups(Iterator<IN> iterator, Collector<OUT> c) throws IOException;1489703169;Sends all values contained in the iterator to the external process and collects all results.__@param iterator input stream_@param c        collector_@throws IOException;public final void streamBufferWithoutGroups(Iterator<IN> iterator, Collector<OUT> c) throws IOException {_		SingleElementPushBackIterator<IN> i = new SingleElementPushBackIterator<>(iterator)__		try {_			int size__			if (i.hasNext()) {_				while (true) {_					int sig = in.readInt()__					switch (sig) {_						case SIGNAL_BUFFER_REQUEST:_							if (i.hasNext()) {_								size = sender.sendBuffer(i)__								sendWriteNotification(size, i.hasNext())__							} else {_								throw new RuntimeException("External process requested data even though none is available.")__							}_							break__						case SIGNAL_FINISHED:_							return__						case SIGNAL_ERROR:_							try {_								outPrinter.join()__							} catch (InterruptedException e) {_								outPrinter.interrupt()__							}_							try {_								errorPrinter.join()__							} catch (InterruptedException e) {_								errorPrinter.interrupt()__							}_							throw new RuntimeException(_								"External process for task " + function.getRuntimeContext().getTaskName() + " terminated prematurely due to an error." + msg)__						default:_							receiver.collectBuffer(c, sig)__							sendReadConfirmation()__							break__					}_				}_			}_		} catch (SocketTimeoutException ignored) {_			throw new RuntimeException("External process for task " + function.getRuntimeContext().getTaskName() + " stopped responding." + msg)__		}_	};sends,all,values,contained,in,the,iterator,to,the,external,process,and,collects,all,results,param,iterator,input,stream,param,c,collector,throws,ioexception;public,final,void,stream,buffer,without,groups,iterator,in,iterator,collector,out,c,throws,ioexception,single,element,push,back,iterator,in,i,new,single,element,push,back,iterator,iterator,try,int,size,if,i,has,next,while,true,int,sig,in,read,int,switch,sig,case,if,i,has,next,size,sender,send,buffer,i,send,write,notification,size,i,has,next,else,throw,new,runtime,exception,external,process,requested,data,even,though,none,is,available,break,case,return,case,try,out,printer,join,catch,interrupted,exception,e,out,printer,interrupt,try,error,printer,join,catch,interrupted,exception,e,error,printer,interrupt,throw,new,runtime,exception,external,process,for,task,function,get,runtime,context,get,task,name,terminated,prematurely,due,to,an,error,msg,default,receiver,collect,buffer,c,sig,send,read,confirmation,break,catch,socket,timeout,exception,ignored,throw,new,runtime,exception,external,process,for,task,function,get,runtime,context,get,task,name,stopped,responding,msg
PythonSingleInputStreamer -> public final void streamBufferWithoutGroups(Iterator<IN> iterator, Collector<OUT> c) throws IOException;1490954118;Sends all values contained in the iterator to the external process and collects all results.__@param iterator input stream_@param c        collector_@throws IOException;public final void streamBufferWithoutGroups(Iterator<IN> iterator, Collector<OUT> c) throws IOException {_		SingleElementPushBackIterator<IN> i = new SingleElementPushBackIterator<>(iterator)__		try {_			int size__			if (i.hasNext()) {_				while (true) {_					int sig = in.readInt()__					switch (sig) {_						case SIGNAL_BUFFER_REQUEST:_							if (i.hasNext()) {_								size = sender.sendBuffer(i)__								sendWriteNotification(size, i.hasNext())__							} else {_								throw new RuntimeException("External process requested data even though none is available.")__							}_							break__						case SIGNAL_FINISHED:_							return__						case SIGNAL_ERROR:_							try {_								outPrinter.join()__							} catch (InterruptedException e) {_								outPrinter.interrupt()__							}_							try {_								errorPrinter.join()__							} catch (InterruptedException e) {_								errorPrinter.interrupt()__							}_							throw new RuntimeException(_								"External process for task " + function.getRuntimeContext().getTaskName() + " terminated prematurely due to an error." + msg)__						default:_							receiver.collectBuffer(c, sig)__							sendReadConfirmation()__							break__					}_				}_			}_		} catch (SocketTimeoutException ignored) {_			throw new RuntimeException("External process for task " + function.getRuntimeContext().getTaskName() + " stopped responding." + msg.get())__		} catch (Exception e) {_			throw new RuntimeException("Critical failure. " + msg.get(), e)__		}_	};sends,all,values,contained,in,the,iterator,to,the,external,process,and,collects,all,results,param,iterator,input,stream,param,c,collector,throws,ioexception;public,final,void,stream,buffer,without,groups,iterator,in,iterator,collector,out,c,throws,ioexception,single,element,push,back,iterator,in,i,new,single,element,push,back,iterator,iterator,try,int,size,if,i,has,next,while,true,int,sig,in,read,int,switch,sig,case,if,i,has,next,size,sender,send,buffer,i,send,write,notification,size,i,has,next,else,throw,new,runtime,exception,external,process,requested,data,even,though,none,is,available,break,case,return,case,try,out,printer,join,catch,interrupted,exception,e,out,printer,interrupt,try,error,printer,join,catch,interrupted,exception,e,error,printer,interrupt,throw,new,runtime,exception,external,process,for,task,function,get,runtime,context,get,task,name,terminated,prematurely,due,to,an,error,msg,default,receiver,collect,buffer,c,sig,send,read,confirmation,break,catch,socket,timeout,exception,ignored,throw,new,runtime,exception,external,process,for,task,function,get,runtime,context,get,task,name,stopped,responding,msg,get,catch,exception,e,throw,new,runtime,exception,critical,failure,msg,get,e
PythonSingleInputStreamer -> public final void streamBufferWithoutGroups(Iterator<IN> iterator, Collector<OUT> c);1492690134;Sends all values contained in the iterator to the external process and collects all results.__@param iterator input stream_@param c        collector;public final void streamBufferWithoutGroups(Iterator<IN> iterator, Collector<OUT> c) {_		SingleElementPushBackIterator<IN> i = new SingleElementPushBackIterator<>(iterator)__		try {_			int size__			if (i.hasNext()) {_				while (true) {_					int sig = in.readInt()__					switch (sig) {_						case SIGNAL_BUFFER_REQUEST:_							if (i.hasNext()) {_								size = sender.sendBuffer(i)__								sendWriteNotification(size, i.hasNext())__							} else {_								throw new RuntimeException("External process requested data even though none is available.")__							}_							break__						case SIGNAL_FINISHED:_							return__						case SIGNAL_ERROR:_							try {_								outPrinter.join()__							} catch (InterruptedException e) {_								outPrinter.interrupt()__							}_							try {_								errorPrinter.join()__							} catch (InterruptedException e) {_								errorPrinter.interrupt()__							}_							throw new RuntimeException(_								"External process for task " + function.getRuntimeContext().getTaskName() + " terminated prematurely due to an error." + msg)__						default:_							receiver.collectBuffer(c, sig)__							sendReadConfirmation()__							break__					}_				}_			}_		} catch (SocketTimeoutException ignored) {_			throw new RuntimeException("External process for task " + function.getRuntimeContext().getTaskName() + " stopped responding." + msg.get())__		} catch (Exception e) {_			throw new RuntimeException("Critical failure for task " + function.getRuntimeContext().getTaskName() + ". " + msg.get(), e)__		}_	};sends,all,values,contained,in,the,iterator,to,the,external,process,and,collects,all,results,param,iterator,input,stream,param,c,collector;public,final,void,stream,buffer,without,groups,iterator,in,iterator,collector,out,c,single,element,push,back,iterator,in,i,new,single,element,push,back,iterator,iterator,try,int,size,if,i,has,next,while,true,int,sig,in,read,int,switch,sig,case,if,i,has,next,size,sender,send,buffer,i,send,write,notification,size,i,has,next,else,throw,new,runtime,exception,external,process,requested,data,even,though,none,is,available,break,case,return,case,try,out,printer,join,catch,interrupted,exception,e,out,printer,interrupt,try,error,printer,join,catch,interrupted,exception,e,error,printer,interrupt,throw,new,runtime,exception,external,process,for,task,function,get,runtime,context,get,task,name,terminated,prematurely,due,to,an,error,msg,default,receiver,collect,buffer,c,sig,send,read,confirmation,break,catch,socket,timeout,exception,ignored,throw,new,runtime,exception,external,process,for,task,function,get,runtime,context,get,task,name,stopped,responding,msg,get,catch,exception,e,throw,new,runtime,exception,critical,failure,for,task,function,get,runtime,context,get,task,name,msg,get,e
PythonSingleInputStreamer -> public final void streamBufferWithoutGroups(Iterator<IN> iterator, Collector<OUT> c);1493741028;Sends all values contained in the iterator to the external process and collects all results.__@param iterator input stream_@param c        collector;public final void streamBufferWithoutGroups(Iterator<IN> iterator, Collector<OUT> c) {_		SingleElementPushBackIterator<IN> i = new SingleElementPushBackIterator<>(iterator)__		try {_			int size__			if (i.hasNext()) {_				while (true) {_					int sig = in.readInt()__					switch (sig) {_						case SIGNAL_BUFFER_REQUEST:_							if (i.hasNext()) {_								size = sender.sendBuffer(i)__								sendWriteNotification(size, i.hasNext())__							} else {_								throw new RuntimeException("External process requested data even though none is available.")__							}_							break__						case SIGNAL_FINISHED:_							return__						case SIGNAL_ERROR:_							try {_								outPrinter.join()__							} catch (InterruptedException e) {_								outPrinter.interrupt()__							}_							try {_								errorPrinter.join()__							} catch (InterruptedException e) {_								errorPrinter.interrupt()__							}_							throw new RuntimeException(_								"External process for task " + function.getRuntimeContext().getTaskName() + " terminated prematurely due to an error." + msg)__						default:_							receiver.collectBuffer(c, sig)__							sendReadConfirmation()__							break__					}_				}_			}_		} catch (SocketTimeoutException ignored) {_			throw new RuntimeException("External process for task " + function.getRuntimeContext().getTaskName() + " stopped responding." + msg.get())__		} catch (Exception e) {_			throw new RuntimeException("Critical failure for task " + function.getRuntimeContext().getTaskName() + ". " + msg.get(), e)__		}_	};sends,all,values,contained,in,the,iterator,to,the,external,process,and,collects,all,results,param,iterator,input,stream,param,c,collector;public,final,void,stream,buffer,without,groups,iterator,in,iterator,collector,out,c,single,element,push,back,iterator,in,i,new,single,element,push,back,iterator,iterator,try,int,size,if,i,has,next,while,true,int,sig,in,read,int,switch,sig,case,if,i,has,next,size,sender,send,buffer,i,send,write,notification,size,i,has,next,else,throw,new,runtime,exception,external,process,requested,data,even,though,none,is,available,break,case,return,case,try,out,printer,join,catch,interrupted,exception,e,out,printer,interrupt,try,error,printer,join,catch,interrupted,exception,e,error,printer,interrupt,throw,new,runtime,exception,external,process,for,task,function,get,runtime,context,get,task,name,terminated,prematurely,due,to,an,error,msg,default,receiver,collect,buffer,c,sig,send,read,confirmation,break,catch,socket,timeout,exception,ignored,throw,new,runtime,exception,external,process,for,task,function,get,runtime,context,get,task,name,stopped,responding,msg,get,catch,exception,e,throw,new,runtime,exception,critical,failure,for,task,function,get,runtime,context,get,task,name,msg,get,e
