commented;modifiers;parameterAmount;loc;comment;code
false;public;0;3;;public String getScheme() {     return scheme. }
false;public;0;3;;public String getExtendsScheme() {     return extendsScheme. }
false;public;1;3;;public void setExtendsScheme(String extendsScheme) {     this.extendsScheme = extendsScheme. }
false;public;0;3;;public String getSyntax() {     return syntax. }
false;public;1;3;;public void setSyntax(String syntax) {     this.syntax = syntax. }
false;public;0;3;;public String getAlternativeSyntax() {     return alternativeSyntax. }
false;public;1;3;;public void setAlternativeSyntax(String alternativeSyntax) {     this.alternativeSyntax = alternativeSyntax. }
false;public;0;3;;public String getJavaType() {     return javaType. }
false;public;1;3;;public void setJavaType(String javaType) {     this.javaType = javaType. }
false;public;0;3;;public String getTitle() {     return title. }
false;public;1;3;;public void setTitle(String title) {     this.title = title. }
false;public;0;3;;public String getDescription() {     return description. }
false;public;1;3;;public void setDescription(String description) {     this.description = description. }
false;public;0;3;;public String getFirstVersion() {     return firstVersion. }
false;public;1;3;;public void setFirstVersion(String firstVersion) {     this.firstVersion = firstVersion. }
false;public;0;3;;public String getGroupId() {     return groupId. }
false;public;1;3;;public void setGroupId(String groupId) {     this.groupId = groupId. }
false;public;0;3;;public String getArtifactId() {     return artifactId. }
false;public;1;3;;public void setArtifactId(String artifactId) {     this.artifactId = artifactId. }
false;public;0;3;;public String getVersionId() {     return versionId. }
false;public;1;3;;public void setVersionId(String versionId) {     this.versionId = versionId. }
false;public;0;3;;public String getLabel() {     return label. }
false;public;1;3;;public void setLabel(String label) {     this.label = label. }
false;public;0;3;;public String getVerifiers() {     return verifiers. }
false;public;1;3;;public void setVerifiers(String verifiers) {     this.verifiers = verifiers. }
false;public;0;3;;public boolean isConsumerOnly() {     return consumerOnly. }
false;public;1;3;;public void setConsumerOnly(boolean consumerOnly) {     this.consumerOnly = consumerOnly. }
false;public;0;3;;public boolean isProducerOnly() {     return producerOnly. }
false;public;1;3;;public void setProducerOnly(boolean producerOnly) {     this.producerOnly = producerOnly. }
false;public;0;3;;public boolean isDeprecated() {     return deprecated. }
false;public;1;3;;public void setDeprecated(boolean deprecated) {     this.deprecated = deprecated. }
false;public;0;3;;public String getDeprecationNote() {     return deprecationNote. }
false;public;1;3;;public void setDeprecationNote(String deprecationNote) {     this.deprecationNote = deprecationNote. }
false;public;0;3;;public boolean isLenientProperties() {     return lenientProperties. }
false;public;1;3;;public void setLenientProperties(boolean lenientProperties) {     this.lenientProperties = lenientProperties. }
false;public;0;3;;public boolean isAsync() {     return async. }
false;public;1;3;;public void setAsync(boolean async) {     this.async = async. }
