# id;timestamp;commentText;codeText;commentWords;codeWords
PingMessage -> public PingMessage();1383097069;Create a new ping message with an empty payload.;public PingMessage() {_		super(ByteBuffer.allocate(0))__	};create,a,new,ping,message,with,an,empty,payload;public,ping,message,super,byte,buffer,allocate,0
PingMessage -> public PingMessage();1385507478;Create a new ping message with an empty payload.;public PingMessage() {_		super(ByteBuffer.allocate(0))__	};create,a,new,ping,message,with,an,empty,payload;public,ping,message,super,byte,buffer,allocate,0
PingMessage -> public PingMessage();1395364758;Create a new ping message with an empty payload.;public PingMessage() {_		super(ByteBuffer.allocate(0))__	};create,a,new,ping,message,with,an,empty,payload;public,ping,message,super,byte,buffer,allocate,0
PingMessage -> public PingMessage();1412681738;Create a new ping message with an empty payload.;public PingMessage() {_		super(ByteBuffer.allocate(0))__	};create,a,new,ping,message,with,an,empty,payload;public,ping,message,super,byte,buffer,allocate,0
PingMessage -> public PingMessage();1496837955;Create a new ping message with an empty payload.;public PingMessage() {_		super(ByteBuffer.allocate(0))__	};create,a,new,ping,message,with,an,empty,payload;public,ping,message,super,byte,buffer,allocate,0
PingMessage -> public PingMessage(ByteBuffer payload);1383097069;Create a new ping message with the given ByteBuffer payload.__@param payload the non-null payload;public PingMessage(ByteBuffer payload) {_		super(payload)__	};create,a,new,ping,message,with,the,given,byte,buffer,payload,param,payload,the,non,null,payload;public,ping,message,byte,buffer,payload,super,payload
PingMessage -> public PingMessage(ByteBuffer payload);1385507478;Create a new ping message with the given ByteBuffer payload._@param payload the non-null payload;public PingMessage(ByteBuffer payload) {_		super(payload)__	};create,a,new,ping,message,with,the,given,byte,buffer,payload,param,payload,the,non,null,payload;public,ping,message,byte,buffer,payload,super,payload
PingMessage -> public PingMessage(ByteBuffer payload);1395364758;Create a new ping message with the given ByteBuffer payload._@param payload the non-null payload;public PingMessage(ByteBuffer payload) {_		super(payload)__	};create,a,new,ping,message,with,the,given,byte,buffer,payload,param,payload,the,non,null,payload;public,ping,message,byte,buffer,payload,super,payload
PingMessage -> public PingMessage(ByteBuffer payload);1412681738;Create a new ping message with the given ByteBuffer payload._@param payload the non-null payload;public PingMessage(ByteBuffer payload) {_		super(payload)__	};create,a,new,ping,message,with,the,given,byte,buffer,payload,param,payload,the,non,null,payload;public,ping,message,byte,buffer,payload,super,payload
PingMessage -> public PingMessage(ByteBuffer payload);1496837955;Create a new ping message with the given ByteBuffer payload._@param payload the non-null payload;public PingMessage(ByteBuffer payload) {_		super(payload)__	};create,a,new,ping,message,with,the,given,byte,buffer,payload,param,payload,the,non,null,payload;public,ping,message,byte,buffer,payload,super,payload
