# id;timestamp;commentText;codeText;commentWords;codeWords
IncrementalSSSP -> public static boolean isInSSSP(final Edge<Long, Double> edgeToBeRemoved, DataSet<Edge<Long, Double>> edgesInSSSP) throws Exception;1456492082;Function that verifies whether the edge to be removed is part of the SSSP or not._If it is, the src vertex will be invalidated.__@param edgeToBeRemoved_@param edgesInSSSP_@return true or false;public static boolean isInSSSP(final Edge<Long, Double> edgeToBeRemoved, DataSet<Edge<Long, Double>> edgesInSSSP) throws Exception {__		return edgesInSSSP.filter(new FilterFunction<Edge<Long, Double>>() {_			@Override_			public boolean filter(Edge<Long, Double> edge) throws Exception {_				return edge.equals(edgeToBeRemoved)__			}_		}).count() > 0__	};function,that,verifies,whether,the,edge,to,be,removed,is,part,of,the,sssp,or,not,if,it,is,the,src,vertex,will,be,invalidated,param,edge,to,be,removed,param,edges,in,sssp,return,true,or,false;public,static,boolean,is,in,sssp,final,edge,long,double,edge,to,be,removed,data,set,edge,long,double,edges,in,sssp,throws,exception,return,edges,in,sssp,filter,new,filter,function,edge,long,double,override,public,boolean,filter,edge,long,double,edge,throws,exception,return,edge,equals,edge,to,be,removed,count,0
IncrementalSSSP -> public static boolean isInSSSP(final Edge<Long, Double> edgeToBeRemoved, DataSet<Edge<Long, Double>> edgesInSSSP) throws Exception;1462563578;Function that verifies whether the edge to be removed is part of the SSSP or not._If it is, the src vertex will be invalidated.__@param edgeToBeRemoved_@param edgesInSSSP_@return true or false;public static boolean isInSSSP(final Edge<Long, Double> edgeToBeRemoved, DataSet<Edge<Long, Double>> edgesInSSSP) throws Exception {__		return edgesInSSSP.filter(new FilterFunction<Edge<Long, Double>>() {_			@Override_			public boolean filter(Edge<Long, Double> edge) throws Exception {_				return edge.equals(edgeToBeRemoved)__			}_		}).count() > 0__	};function,that,verifies,whether,the,edge,to,be,removed,is,part,of,the,sssp,or,not,if,it,is,the,src,vertex,will,be,invalidated,param,edge,to,be,removed,param,edges,in,sssp,return,true,or,false;public,static,boolean,is,in,sssp,final,edge,long,double,edge,to,be,removed,data,set,edge,long,double,edges,in,sssp,throws,exception,return,edges,in,sssp,filter,new,filter,function,edge,long,double,override,public,boolean,filter,edge,long,double,edge,throws,exception,return,edge,equals,edge,to,be,removed,count,0
IncrementalSSSP -> public static boolean isInSSSP(final Edge<Long, Double> edgeToBeRemoved, DataSet<Edge<Long, Double>> edgesInSSSP) throws Exception;1495653033;Function that verifies whether the edge to be removed is part of the SSSP or not._If it is, the src vertex will be invalidated.__@param edgeToBeRemoved_@param edgesInSSSP_@return true or false;public static boolean isInSSSP(final Edge<Long, Double> edgeToBeRemoved, DataSet<Edge<Long, Double>> edgesInSSSP) throws Exception {__		return edgesInSSSP.filter(new FilterFunction<Edge<Long, Double>>() {_			@Override_			public boolean filter(Edge<Long, Double> edge) throws Exception {_				return edge.equals(edgeToBeRemoved)__			}_		}).count() > 0__	};function,that,verifies,whether,the,edge,to,be,removed,is,part,of,the,sssp,or,not,if,it,is,the,src,vertex,will,be,invalidated,param,edge,to,be,removed,param,edges,in,sssp,return,true,or,false;public,static,boolean,is,in,sssp,final,edge,long,double,edge,to,be,removed,data,set,edge,long,double,edges,in,sssp,throws,exception,return,edges,in,sssp,filter,new,filter,function,edge,long,double,override,public,boolean,filter,edge,long,double,edge,throws,exception,return,edge,equals,edge,to,be,removed,count,0
IncrementalSSSP -> public static boolean isInSSSP(final Edge<Long, Double> edgeToBeRemoved, DataSet<Edge<Long, Double>> edgesInSSSP) throws Exception;1501532946;Function that verifies whether the edge to be removed is part of the SSSP or not._If it is, the src vertex will be invalidated.__@param edgeToBeRemoved_@param edgesInSSSP_@return true or false;public static boolean isInSSSP(final Edge<Long, Double> edgeToBeRemoved, DataSet<Edge<Long, Double>> edgesInSSSP) throws Exception {__		return edgesInSSSP.filter(new FilterFunction<Edge<Long, Double>>() {_			@Override_			public boolean filter(Edge<Long, Double> edge) throws Exception {_				return edge.equals(edgeToBeRemoved)__			}_		}).count() > 0__	};function,that,verifies,whether,the,edge,to,be,removed,is,part,of,the,sssp,or,not,if,it,is,the,src,vertex,will,be,invalidated,param,edge,to,be,removed,param,edges,in,sssp,return,true,or,false;public,static,boolean,is,in,sssp,final,edge,long,double,edge,to,be,removed,data,set,edge,long,double,edges,in,sssp,throws,exception,return,edges,in,sssp,filter,new,filter,function,edge,long,double,override,public,boolean,filter,edge,long,double,edge,throws,exception,return,edge,equals,edge,to,be,removed,count,0
