# id;timestamp;commentText;codeText;commentWords;codeWords
OffsetCommitModes -> public static OffsetCommitMode fromConfiguration( 			boolean enableAutoCommit, 			boolean enableCommitOnCheckpoint, 			boolean enableCheckpointing);1489510697;Determine the offset commit mode using several configuration values.__@param enableAutoCommit whether or not auto committing is enabled in the provided Kafka properties._@param enableCommitOnCheckpoint whether or not committing on checkpoints is enabled._@param enableCheckpointing whether or not checkpoint is enabled for the consumer.__@return the offset commmit mode to use, based on the configuration values.;public static OffsetCommitMode fromConfiguration(_			boolean enableAutoCommit,_			boolean enableCommitOnCheckpoint,_			boolean enableCheckpointing) {__		if (enableCheckpointing) {_			_			return (enableCommitOnCheckpoint) ? OffsetCommitMode.ON_CHECKPOINTS : OffsetCommitMode.DISABLED__		} else {_			_			return (enableAutoCommit) ? OffsetCommitMode.KAFKA_PERIODIC : OffsetCommitMode.DISABLED__		}_	};determine,the,offset,commit,mode,using,several,configuration,values,param,enable,auto,commit,whether,or,not,auto,committing,is,enabled,in,the,provided,kafka,properties,param,enable,commit,on,checkpoint,whether,or,not,committing,on,checkpoints,is,enabled,param,enable,checkpointing,whether,or,not,checkpoint,is,enabled,for,the,consumer,return,the,offset,commmit,mode,to,use,based,on,the,configuration,values;public,static,offset,commit,mode,from,configuration,boolean,enable,auto,commit,boolean,enable,commit,on,checkpoint,boolean,enable,checkpointing,if,enable,checkpointing,return,enable,commit,on,checkpoint,offset,commit,mode,offset,commit,mode,disabled,else,return,enable,auto,commit,offset,commit,mode,offset,commit,mode,disabled
OffsetCommitModes -> public static OffsetCommitMode fromConfiguration( 			boolean enableAutoCommit, 			boolean enableCommitOnCheckpoint, 			boolean enableCheckpointing);1515177485;Determine the offset commit mode using several configuration values.__@param enableAutoCommit whether or not auto committing is enabled in the provided Kafka properties._@param enableCommitOnCheckpoint whether or not committing on checkpoints is enabled._@param enableCheckpointing whether or not checkpoint is enabled for the consumer.__@return the offset commit mode to use, based on the configuration values.;public static OffsetCommitMode fromConfiguration(_			boolean enableAutoCommit,_			boolean enableCommitOnCheckpoint,_			boolean enableCheckpointing) {__		if (enableCheckpointing) {_			_			return (enableCommitOnCheckpoint) ? OffsetCommitMode.ON_CHECKPOINTS : OffsetCommitMode.DISABLED__		} else {_			_			return (enableAutoCommit) ? OffsetCommitMode.KAFKA_PERIODIC : OffsetCommitMode.DISABLED__		}_	};determine,the,offset,commit,mode,using,several,configuration,values,param,enable,auto,commit,whether,or,not,auto,committing,is,enabled,in,the,provided,kafka,properties,param,enable,commit,on,checkpoint,whether,or,not,committing,on,checkpoints,is,enabled,param,enable,checkpointing,whether,or,not,checkpoint,is,enabled,for,the,consumer,return,the,offset,commit,mode,to,use,based,on,the,configuration,values;public,static,offset,commit,mode,from,configuration,boolean,enable,auto,commit,boolean,enable,commit,on,checkpoint,boolean,enable,checkpointing,if,enable,checkpointing,return,enable,commit,on,checkpoint,offset,commit,mode,offset,commit,mode,disabled,else,return,enable,auto,commit,offset,commit,mode,offset,commit,mode,disabled
OffsetCommitModes -> public static OffsetCommitMode fromConfiguration( 			boolean enableAutoCommit, 			boolean enableCommitOnCheckpoint, 			boolean enableCheckpointing);1515757409;Determine the offset commit mode using several configuration values.__@param enableAutoCommit whether or not auto committing is enabled in the provided Kafka properties._@param enableCommitOnCheckpoint whether or not committing on checkpoints is enabled._@param enableCheckpointing whether or not checkpoint is enabled for the consumer.__@return the offset commit mode to use, based on the configuration values.;public static OffsetCommitMode fromConfiguration(_			boolean enableAutoCommit,_			boolean enableCommitOnCheckpoint,_			boolean enableCheckpointing) {__		if (enableCheckpointing) {_			_			return (enableCommitOnCheckpoint) ? OffsetCommitMode.ON_CHECKPOINTS : OffsetCommitMode.DISABLED__		} else {_			_			return (enableAutoCommit) ? OffsetCommitMode.KAFKA_PERIODIC : OffsetCommitMode.DISABLED__		}_	};determine,the,offset,commit,mode,using,several,configuration,values,param,enable,auto,commit,whether,or,not,auto,committing,is,enabled,in,the,provided,kafka,properties,param,enable,commit,on,checkpoint,whether,or,not,committing,on,checkpoints,is,enabled,param,enable,checkpointing,whether,or,not,checkpoint,is,enabled,for,the,consumer,return,the,offset,commit,mode,to,use,based,on,the,configuration,values;public,static,offset,commit,mode,from,configuration,boolean,enable,auto,commit,boolean,enable,commit,on,checkpoint,boolean,enable,checkpointing,if,enable,checkpointing,return,enable,commit,on,checkpoint,offset,commit,mode,offset,commit,mode,disabled,else,return,enable,auto,commit,offset,commit,mode,offset,commit,mode,disabled
