commented;modifiers;parameterAmount;loc;comment;code
false;static;1;11;;static Request putFollow(PutFollowRequest putFollowRequest) throws IOException {     String endpoint = new RequestConverters.EndpointBuilder().addPathPart(putFollowRequest.getFollowerIndex()).addPathPartAsIs("_ccr", "follow").build().     Request request = new Request(HttpPut.METHOD_NAME, endpoint).     RequestConverters.Params parameters = new RequestConverters.Params(request).     parameters.withWaitForActiveShards(putFollowRequest.waitForActiveShards()).     request.setEntity(createEntity(putFollowRequest, REQUEST_BODY_CONTENT_TYPE)).     return request. }
false;static;1;7;;static Request pauseFollow(PauseFollowRequest pauseFollowRequest) {     String endpoint = new RequestConverters.EndpointBuilder().addPathPart(pauseFollowRequest.getFollowerIndex()).addPathPartAsIs("_ccr", "pause_follow").build().     return new Request(HttpPost.METHOD_NAME, endpoint). }
false;static;1;9;;static Request resumeFollow(ResumeFollowRequest resumeFollowRequest) throws IOException {     String endpoint = new RequestConverters.EndpointBuilder().addPathPart(resumeFollowRequest.getFollowerIndex()).addPathPartAsIs("_ccr", "resume_follow").build().     Request request = new Request(HttpPost.METHOD_NAME, endpoint).     request.setEntity(createEntity(resumeFollowRequest, REQUEST_BODY_CONTENT_TYPE)).     return request. }
false;static;1;7;;static Request unfollow(UnfollowRequest unfollowRequest) {     String endpoint = new RequestConverters.EndpointBuilder().addPathPart(unfollowRequest.getFollowerIndex()).addPathPartAsIs("_ccr", "unfollow").build().     return new Request(HttpPost.METHOD_NAME, endpoint). }
false;static;1;9;;static Request putAutoFollowPattern(PutAutoFollowPatternRequest putAutoFollowPatternRequest) throws IOException {     String endpoint = new RequestConverters.EndpointBuilder().addPathPartAsIs("_ccr", "auto_follow").addPathPart(putAutoFollowPatternRequest.getName()).build().     Request request = new Request(HttpPut.METHOD_NAME, endpoint).     request.setEntity(createEntity(putAutoFollowPatternRequest, REQUEST_BODY_CONTENT_TYPE)).     return request. }
false;static;1;7;;static Request deleteAutoFollowPattern(DeleteAutoFollowPatternRequest deleteAutoFollowPatternRequest) {     String endpoint = new RequestConverters.EndpointBuilder().addPathPartAsIs("_ccr", "auto_follow").addPathPart(deleteAutoFollowPatternRequest.getName()).build().     return new Request(HttpDelete.METHOD_NAME, endpoint). }
false;static;1;7;;static Request getAutoFollowPattern(GetAutoFollowPatternRequest getAutoFollowPatternRequest) {     String endpoint = new RequestConverters.EndpointBuilder().addPathPartAsIs("_ccr", "auto_follow").addPathPart(getAutoFollowPatternRequest.getName()).build().     return new Request(HttpGet.METHOD_NAME, endpoint). }
false;static;1;6;;static Request getCcrStats(CcrStatsRequest ccrStatsRequest) {     String endpoint = new RequestConverters.EndpointBuilder().addPathPartAsIs("_ccr", "stats").build().     return new Request(HttpGet.METHOD_NAME, endpoint). }
false;static;1;7;;static Request getFollowStats(FollowStatsRequest followStatsRequest) {     String endpoint = new RequestConverters.EndpointBuilder().addPathPart(followStatsRequest.getFollowerIndex()).addPathPartAsIs("_ccr", "stats").build().     return new Request(HttpGet.METHOD_NAME, endpoint). }
false;static;1;7;;static Request getFollowInfo(FollowInfoRequest followInfoRequest) {     String endpoint = new RequestConverters.EndpointBuilder().addPathPart(followInfoRequest.getFollowerIndex()).addPathPartAsIs("_ccr", "info").build().     return new Request(HttpGet.METHOD_NAME, endpoint). }
