commented;modifiers;parameterAmount;loc;comment;code
true;public;0;3;/**  * Return the dependency group id.  * @return the group ID  */ ;/**  * Return the dependency group id.  * @return the group ID  */ public String getGroupId() {     return this.groupId. }
true;public;0;3;/**  * Return the dependency artifact id.  * @return the artifact ID  */ ;/**  * Return the dependency artifact id.  * @return the artifact ID  */ public String getArtifactId() {     return this.artifactId. }
true;public;0;3;/**  * Return the dependency version.  * @return the version  */ ;/**  * Return the dependency version.  * @return the version  */ public String getVersion() {     return this.version. }
true;public;0;3;/**  * Return the dependency exclusions.  * @return the exclusions  */ ;/**  * Return the dependency exclusions.  * @return the exclusions  */ public List<Exclusion> getExclusions() {     return this.exclusions. }
false;public;1;19;;@Override public boolean equals(Object obj) {     if (this == obj) {         return true.     }     if (obj == null) {         return false.     }     if (getClass() == obj.getClass()) {         Dependency other = (Dependency) obj.         boolean result = true.         result = result && this.groupId.equals(other.groupId).         result = result && this.artifactId.equals(other.artifactId).         result = result && this.version.equals(other.version).         result = result && this.exclusions.equals(other.exclusions).         return result.     }     return false. }
false;public;0;10;;@Override public int hashCode() {     final int prime = 31.     int result = 1.     result = prime * result + this.groupId.hashCode().     result = prime * result + this.artifactId.hashCode().     result = prime * result + this.version.hashCode().     result = prime * result + this.exclusions.hashCode().     return result. }
false;public;0;4;;@Override public String toString() {     return this.groupId + ":" + this.artifactId + ":" + this.version. }
true;public;0;3;/**  * Return the exclusion artifact ID.  * @return the exclusion artifact ID  */ ;/**  * Return the exclusion artifact ID.  * @return the exclusion artifact ID  */ public String getArtifactId() {     return this.artifactId. }
true;public;0;3;/**  * Return the exclusion group ID.  * @return the exclusion group ID  */ ;/**  * Return the exclusion group ID.  * @return the exclusion group ID  */ public String getGroupId() {     return this.groupId. }
false;public;1;17;;@Override public boolean equals(Object obj) {     if (this == obj) {         return true.     }     if (obj == null) {         return false.     }     if (getClass() == obj.getClass()) {         Exclusion other = (Exclusion) obj.         boolean result = true.         result = result && this.groupId.equals(other.groupId).         result = result && this.artifactId.equals(other.artifactId).         return result.     }     return false. }
false;public;0;4;;@Override public int hashCode() {     return this.groupId.hashCode() * 31 + this.artifactId.hashCode(). }
false;public;0;4;;@Override public String toString() {     return this.groupId + ":" + this.artifactId. }
