commented;modifiers;parameterAmount;loc;comment;code
false;public;0;3;;// ******************************* // Properties // ******************************* public CuratorFramework getCuratorFramework() {     return curatorFramework. }
false;public;1;3;;public void setCuratorFramework(CuratorFramework curatorFramework) {     this.curatorFramework = curatorFramework. }
false;public;0;3;;public List<String> getNodes() {     return nodes. }
false;public;1;5;;public void setNodes(String nodes) {     this.nodes = Collections.unmodifiableList(Arrays.stream(nodes.split(",")).collect(Collectors.toList())). }
false;public;1;3;;public void setNodes(List<String> nodes) {     this.nodes = Collections.unmodifiableList(new ArrayList<>(nodes)). }
false;public;0;3;;public String getNamespace() {     return namespace. }
false;public;1;3;;public void setNamespace(String namespace) {     this.namespace = namespace. }
false;public;0;3;;public long getReconnectBaseSleepTime() {     return reconnectBaseSleepTime. }
false;public;1;3;;public void setReconnectBaseSleepTime(long reconnectBaseSleepTime) {     this.reconnectBaseSleepTime = reconnectBaseSleepTime. }
false;public;2;4;;public void setReconnectBaseSleepTime(long reconnectBaseSleepTime, TimeUnit reconnectBaseSleepTimeUnit) {     this.reconnectBaseSleepTime = reconnectBaseSleepTime.     this.reconnectBaseSleepTimeUnit = reconnectBaseSleepTimeUnit. }
false;public;0;3;;public TimeUnit getReconnectBaseSleepTimeUnit() {     return reconnectBaseSleepTimeUnit. }
false;public;1;3;;public void setReconnectBaseSleepTimeUnit(TimeUnit reconnectBaseSleepTimeUnit) {     this.reconnectBaseSleepTimeUnit = reconnectBaseSleepTimeUnit. }
false;public;0;3;;public long getReconnectMaxSleepTime() {     return reconnectMaxSleepTime. }
false;public;1;3;;public void setReconnectMaxSleepTime(long reconnectMaxSleepTime) {     this.reconnectMaxSleepTime = reconnectMaxSleepTime. }
false;public;2;4;;public void setReconnectMaxSleepTime(long reconnectMaxSleepTime, TimeUnit reconnectBaseSleepTimeUnit) {     this.reconnectMaxSleepTime = reconnectMaxSleepTime.     this.reconnectBaseSleepTimeUnit = reconnectBaseSleepTimeUnit. }
false;public;0;3;;public TimeUnit getReconnectMaxSleepTimeUnit() {     return reconnectMaxSleepTimeUnit. }
false;public;1;3;;public void setReconnectMaxSleepTimeUnit(TimeUnit reconnectMaxSleepTimeUnit) {     this.reconnectMaxSleepTimeUnit = reconnectMaxSleepTimeUnit. }
false;public;0;3;;public int getReconnectMaxRetries() {     return reconnectMaxRetries. }
false;public;1;3;;public void setReconnectMaxRetries(int reconnectMaxRetries) {     this.reconnectMaxRetries = reconnectMaxRetries. }
false;public;0;3;;public long getSessionTimeout() {     return sessionTimeout. }
false;public;1;3;;public void setSessionTimeout(long sessionTimeout) {     this.sessionTimeout = sessionTimeout. }
false;public;2;4;;public void setSessionTimeout(long sessionTimeout, TimeUnit sessionTimeoutUnit) {     this.sessionTimeout = sessionTimeout.     this.sessionTimeoutUnit = sessionTimeoutUnit. }
false;public;0;3;;public TimeUnit getSessionTimeoutUnit() {     return sessionTimeoutUnit. }
false;public;1;3;;public void setSessionTimeoutUnit(TimeUnit sessionTimeoutUnit) {     this.sessionTimeoutUnit = sessionTimeoutUnit. }
false;public;0;3;;public long getConnectionTimeout() {     return connectionTimeout. }
false;public;1;3;;public void setConnectionTimeout(long connectionTimeout) {     this.connectionTimeout = connectionTimeout. }
false;public;2;4;;public void setConnectionTimeout(long connectionTimeout, TimeUnit connectionTimeotUnit) {     this.connectionTimeout = connectionTimeout.     this.connectionTimeoutUnit = connectionTimeotUnit. }
false;public;0;3;;public TimeUnit getConnectionTimeoutUnit() {     return connectionTimeoutUnit. }
false;public;1;3;;public void setConnectionTimeoutUnit(TimeUnit connectionTimeoutUnit) {     this.connectionTimeoutUnit = connectionTimeoutUnit. }
false;public;0;3;;public List<AuthInfo> getAuthInfoList() {     return authInfoList. }
false;public;1;3;;public void setAuthInfoList(List<AuthInfo> authInfoList) {     this.authInfoList = authInfoList. }
false;public;0;3;;public long getMaxCloseWait() {     return maxCloseWait. }
false;public;1;3;;public void setMaxCloseWait(long maxCloseWait) {     this.maxCloseWait = maxCloseWait. }
false;public;0;3;;public TimeUnit getMaxCloseWaitUnit() {     return maxCloseWaitUnit. }
false;public;1;3;;public void setMaxCloseWaitUnit(TimeUnit maxCloseWaitUnit) {     this.maxCloseWaitUnit = maxCloseWaitUnit. }
false;public;0;3;;public RetryPolicy getRetryPolicy() {     return retryPolicy. }
false;public;1;3;;public void setRetryPolicy(RetryPolicy retryPolicy) {     this.retryPolicy = retryPolicy. }
false;public;0;3;;public String getBasePath() {     return basePath. }
false;public;1;3;;public void setBasePath(String basePath) {     this.basePath = basePath. }
false;public;0;7;;// ******************************* // Clone // ******************************* public ZooKeeperCuratorConfiguration copy() {     try {         return (ZooKeeperCuratorConfiguration) clone().     } catch (CloneNotSupportedException e) {         throw new RuntimeCamelException(e).     } }
