commented;modifiers;parameterAmount;loc;comment;code
false;private,static,final;1;3;;private static final long getSizeNullSafe(StateObject stateObject) throws Exception {     return stateObject != null ? stateObject.getStateSize() : 0L. }
false;public;0;3;;// -------------------------------------------------------------------------------------------- public ChainedStateHandle<OperatorStateHandle> getManagedOperatorState() {     return managedOperatorState. }
false;public;0;3;;public ChainedStateHandle<OperatorStateHandle> getRawOperatorState() {     return rawOperatorState. }
false;public;0;3;;public KeyedStateHandle getManagedKeyedState() {     return managedKeyedState. }
false;public;0;3;;public KeyedStateHandle getRawKeyedState() {     return rawKeyedState. }
false;public;0;13;;@Override public void discardState() {     try {         StateUtil.bestEffortDiscardAllStateObjects(Arrays.asList(managedOperatorState, rawOperatorState, managedKeyedState, rawKeyedState)).     } catch (Exception e) {         LOG.warn("Error while discarding operator states.", e).     } }
false;public;1;10;;@Override public void registerSharedStates(SharedStateRegistry sharedStateRegistry) {     if (managedKeyedState != null) {         managedKeyedState.registerSharedStates(sharedStateRegistry).     }     if (rawKeyedState != null) {         rawKeyedState.registerSharedStates(sharedStateRegistry).     } }
false;public;0;4;;@Override public long getStateSize() {     return stateSize. }
false;public;1;35;;// -------------------------------------------------------------------------------------------- @Override public boolean equals(Object o) {     if (this == o) {         return true.     }     if (o == null || getClass() != o.getClass()) {         return false.     }     SubtaskState that = (SubtaskState) o.     if (stateSize != that.stateSize) {         return false.     }     if (managedOperatorState != null ? !managedOperatorState.equals(that.managedOperatorState) : that.managedOperatorState != null) {         return false.     }     if (rawOperatorState != null ? !rawOperatorState.equals(that.rawOperatorState) : that.rawOperatorState != null) {         return false.     }     if (managedKeyedState != null ? !managedKeyedState.equals(that.managedKeyedState) : that.managedKeyedState != null) {         return false.     }     return rawKeyedState != null ? rawKeyedState.equals(that.rawKeyedState) : that.rawKeyedState == null. }
false;public;0;9;;@Override public int hashCode() {     int result = (managedOperatorState != null ? managedOperatorState.hashCode() : 0).     result = 31 * result + (rawOperatorState != null ? rawOperatorState.hashCode() : 0).     result = 31 * result + (managedKeyedState != null ? managedKeyedState.hashCode() : 0).     result = 31 * result + (rawKeyedState != null ? rawKeyedState.hashCode() : 0).     result = 31 * result + (int) (stateSize ^ (stateSize >>> 32)).     return result. }
false;public;0;10;;@Override public String toString() {     return "SubtaskState{" + "operatorStateFromBackend=" + managedOperatorState + ", operatorStateFromStream=" + rawOperatorState + ", keyedStateFromBackend=" + managedKeyedState + ", keyedStateFromStream=" + rawKeyedState + ", stateSize=" + stateSize + '}'. }
