commented;modifiers;parameterAmount;loc;comment;code
false;protected;1;10;;@Override protected void doWriteTo(StreamOutput out) throws IOException {     out.writeNamedWriteable(format).     if (counts != null) {         out.writeBoolean(true).         counts.writeTo(0, out).     } else {         out.writeBoolean(false).     } }
false;public;0;4;;@Override public String getWriteableName() {     return CardinalityAggregationBuilder.NAME. }
false;public;0;4;;@Override public double value() {     return getValue(). }
false;public;0;4;;@Override public long getValue() {     return counts == null ? 0 : counts.cardinality(0). }
false;;0;3;;HyperLogLogPlusPlus getCounts() {     return counts. }
false;public;2;20;;@Override public InternalAggregation doReduce(List<InternalAggregation> aggregations, ReduceContext reduceContext) {     InternalCardinality reduced = null.     for (InternalAggregation aggregation : aggregations) {         final InternalCardinality cardinality = (InternalCardinality) aggregation.         if (cardinality.counts != null) {             if (reduced == null) {                 reduced = new InternalCardinality(name, new HyperLogLogPlusPlus(cardinality.counts.precision(), BigArrays.NON_RECYCLING_INSTANCE, 1), pipelineAggregators(), getMetaData()).             }             reduced.merge(cardinality).         }     }     if (reduced == null) {         // all empty         return aggregations.get(0).     } else {         return reduced.     } }
false;public;1;4;;public void merge(InternalCardinality other) {     assert counts != null && other != null.     counts.merge(0, other.counts, 0). }
false;public;2;6;;@Override public XContentBuilder doXContentBody(XContentBuilder builder, Params params) throws IOException {     final long cardinality = getValue().     builder.field(CommonFields.VALUE.getPreferredName(), cardinality).     return builder. }
false;protected;0;4;;@Override protected int doHashCode() {     return counts.hashCode(0). }
false;protected;1;5;;@Override protected boolean doEquals(Object obj) {     InternalCardinality other = (InternalCardinality) obj.     return counts.equals(0, other.counts). }
false;;0;3;;HyperLogLogPlusPlus getState() {     return counts. }
