commented;modifiers;parameterAmount;loc;comment;code
false;public;0;3;;public byte[] getAudio() {     return audio. }
false;public;1;3;;public void setAudio(byte[] audio) {     this.audio = audio. }
false;public;0;3;;public String getFilenameWithExtension() {     return filenameWithExtension. }
false;public;1;3;;public void setFilenameWithExtension(String filenameWithExtension) {     this.filenameWithExtension = filenameWithExtension. }
false;public;0;3;;public Integer getDurationSeconds() {     return durationSeconds. }
false;public;1;3;;public void setDurationSeconds(Integer durationSeconds) {     this.durationSeconds = durationSeconds. }
false;public;0;3;;public String getPerformer() {     return performer. }
false;public;1;3;;public void setPerformer(String performer) {     this.performer = performer. }
false;public;0;3;;public String getTitle() {     return title. }
false;public;1;3;;public void setTitle(String title) {     this.title = title. }
false;public;0;13;;@Override public String toString() {     final StringBuilder sb = new StringBuilder("OutgoingAudioMessage{").     sb.append("audio(length)=").append(audio != null ? audio.length : null).     sb.append(", filenameWithExtension='").append(filenameWithExtension).append('\'').     sb.append(", durationSeconds=").append(durationSeconds).     sb.append(", performer='").append(performer).append('\'').     sb.append(", title='").append(title).append('\'').     sb.append('}').     sb.append(' ').     sb.append(super.toString()).     return sb.toString(). }
