# id;timestamp;commentText;codeText;commentWords;codeWords
FlinkKafkaProducer -> @Deprecated 	public FlinkKafkaProducer(String topicId, KeyedSerializationSchema<IN> serializationSchema, Properties producerConfig, KafkaPartitioner customPartitioner);1491417674;@deprecated Use {@link FlinkKafkaProducer08#FlinkKafkaProducer08(String, KeyedSerializationSchema, Properties, KafkaPartitioner)};@Deprecated_	public FlinkKafkaProducer(String topicId, KeyedSerializationSchema<IN> serializationSchema, Properties producerConfig, KafkaPartitioner customPartitioner) {_		super(topicId, serializationSchema, producerConfig, customPartitioner)__	};deprecated,use,link,flink,kafka,producer08,flink,kafka,producer08,string,keyed,serialization,schema,properties,kafka,partitioner;deprecated,public,flink,kafka,producer,string,topic,id,keyed,serialization,schema,in,serialization,schema,properties,producer,config,kafka,partitioner,custom,partitioner,super,topic,id,serialization,schema,producer,config,custom,partitioner
FlinkKafkaProducer -> @Deprecated 	public FlinkKafkaProducer(String topicId, KeyedSerializationSchema<IN> serializationSchema, Properties producerConfig, KafkaPartitioner customPartitioner);1495175928;@deprecated Use {@link FlinkKafkaProducer08#FlinkKafkaProducer08(String, KeyedSerializationSchema, Properties, KafkaPartitioner)};@Deprecated_	public FlinkKafkaProducer(String topicId, KeyedSerializationSchema<IN> serializationSchema, Properties producerConfig, KafkaPartitioner customPartitioner) {_		super(topicId, serializationSchema, producerConfig, customPartitioner)__	};deprecated,use,link,flink,kafka,producer08,flink,kafka,producer08,string,keyed,serialization,schema,properties,kafka,partitioner;deprecated,public,flink,kafka,producer,string,topic,id,keyed,serialization,schema,in,serialization,schema,properties,producer,config,kafka,partitioner,custom,partitioner,super,topic,id,serialization,schema,producer,config,custom,partitioner
FlinkKafkaProducer -> @Deprecated 	public FlinkKafkaProducer(String topicId, KeyedSerializationSchema<IN> serializationSchema, Properties producerConfig, KafkaPartitioner customPartitioner);1495923077;@deprecated Use {@link FlinkKafkaProducer08#FlinkKafkaProducer08(String, KeyedSerializationSchema, Properties, KafkaPartitioner)};@Deprecated_	public FlinkKafkaProducer(String topicId, KeyedSerializationSchema<IN> serializationSchema, Properties producerConfig, KafkaPartitioner customPartitioner) {_		super(topicId, serializationSchema, producerConfig, customPartitioner)__	};deprecated,use,link,flink,kafka,producer08,flink,kafka,producer08,string,keyed,serialization,schema,properties,kafka,partitioner;deprecated,public,flink,kafka,producer,string,topic,id,keyed,serialization,schema,in,serialization,schema,properties,producer,config,kafka,partitioner,custom,partitioner,super,topic,id,serialization,schema,producer,config,custom,partitioner
FlinkKafkaProducer -> @Deprecated 	public FlinkKafkaProducer(String topicId, KeyedSerializationSchema<IN> serializationSchema, Properties producerConfig, KafkaPartitioner customPartitioner);1509723634;@deprecated Use {@link FlinkKafkaProducer08#FlinkKafkaProducer08(String, KeyedSerializationSchema, Properties, KafkaPartitioner)};@Deprecated_	public FlinkKafkaProducer(String topicId, KeyedSerializationSchema<IN> serializationSchema, Properties producerConfig, KafkaPartitioner customPartitioner) {_		super(topicId, serializationSchema, producerConfig, customPartitioner)__	};deprecated,use,link,flink,kafka,producer08,flink,kafka,producer08,string,keyed,serialization,schema,properties,kafka,partitioner;deprecated,public,flink,kafka,producer,string,topic,id,keyed,serialization,schema,in,serialization,schema,properties,producer,config,kafka,partitioner,custom,partitioner,super,topic,id,serialization,schema,producer,config,custom,partitioner
FlinkKafkaProducer -> @Deprecated 	public FlinkKafkaProducer(String brokerList, String topicId, SerializationSchema<IN> serializationSchema);1491417674;@deprecated Use {@link FlinkKafkaProducer08#FlinkKafkaProducer08(String, String, SerializationSchema)};@Deprecated_	public FlinkKafkaProducer(String brokerList, String topicId, SerializationSchema<IN> serializationSchema) {_		super(topicId, new KeyedSerializationSchemaWrapper<>(serializationSchema), getPropertiesFromBrokerList(brokerList), null)__	};deprecated,use,link,flink,kafka,producer08,flink,kafka,producer08,string,string,serialization,schema;deprecated,public,flink,kafka,producer,string,broker,list,string,topic,id,serialization,schema,in,serialization,schema,super,topic,id,new,keyed,serialization,schema,wrapper,serialization,schema,get,properties,from,broker,list,broker,list,null
FlinkKafkaProducer -> @Deprecated 	public FlinkKafkaProducer(String brokerList, String topicId, SerializationSchema<IN> serializationSchema);1495175928;@deprecated Use {@link FlinkKafkaProducer08#FlinkKafkaProducer08(String, String, SerializationSchema)};@Deprecated_	public FlinkKafkaProducer(String brokerList, String topicId, SerializationSchema<IN> serializationSchema) {_		super(topicId, new KeyedSerializationSchemaWrapper<>(serializationSchema), getPropertiesFromBrokerList(brokerList), (FlinkKafkaPartitioner<IN>)null)__	};deprecated,use,link,flink,kafka,producer08,flink,kafka,producer08,string,string,serialization,schema;deprecated,public,flink,kafka,producer,string,broker,list,string,topic,id,serialization,schema,in,serialization,schema,super,topic,id,new,keyed,serialization,schema,wrapper,serialization,schema,get,properties,from,broker,list,broker,list,flink,kafka,partitioner,in,null
FlinkKafkaProducer -> @Deprecated 	public FlinkKafkaProducer(String brokerList, String topicId, SerializationSchema<IN> serializationSchema);1495923077;@deprecated Use {@link FlinkKafkaProducer08#FlinkKafkaProducer08(String, String, SerializationSchema)};@Deprecated_	public FlinkKafkaProducer(String brokerList, String topicId, SerializationSchema<IN> serializationSchema) {_		super(topicId, new KeyedSerializationSchemaWrapper<>(serializationSchema), getPropertiesFromBrokerList(brokerList), (FlinkKafkaPartitioner<IN>) null)__	};deprecated,use,link,flink,kafka,producer08,flink,kafka,producer08,string,string,serialization,schema;deprecated,public,flink,kafka,producer,string,broker,list,string,topic,id,serialization,schema,in,serialization,schema,super,topic,id,new,keyed,serialization,schema,wrapper,serialization,schema,get,properties,from,broker,list,broker,list,flink,kafka,partitioner,in,null
FlinkKafkaProducer -> @Deprecated 	public FlinkKafkaProducer(String brokerList, String topicId, SerializationSchema<IN> serializationSchema);1509723634;@deprecated Use {@link FlinkKafkaProducer08#FlinkKafkaProducer08(String, String, SerializationSchema)};@Deprecated_	public FlinkKafkaProducer(String brokerList, String topicId, SerializationSchema<IN> serializationSchema) {_		super(topicId, new KeyedSerializationSchemaWrapper<>(serializationSchema), getPropertiesFromBrokerList(brokerList), (FlinkKafkaPartitioner<IN>) null)__	};deprecated,use,link,flink,kafka,producer08,flink,kafka,producer08,string,string,serialization,schema;deprecated,public,flink,kafka,producer,string,broker,list,string,topic,id,serialization,schema,in,serialization,schema,super,topic,id,new,keyed,serialization,schema,wrapper,serialization,schema,get,properties,from,broker,list,broker,list,flink,kafka,partitioner,in,null
FlinkKafkaProducer -> @Deprecated 	public FlinkKafkaProducer(String topicId, KeyedSerializationSchema<IN> serializationSchema, Properties producerConfig);1491417674;@deprecated Use {@link FlinkKafkaProducer08#FlinkKafkaProducer08(String, KeyedSerializationSchema, Properties)};@Deprecated_	public FlinkKafkaProducer(String topicId, KeyedSerializationSchema<IN> serializationSchema, Properties producerConfig) {_		super(topicId, serializationSchema, producerConfig, null)__	};deprecated,use,link,flink,kafka,producer08,flink,kafka,producer08,string,keyed,serialization,schema,properties;deprecated,public,flink,kafka,producer,string,topic,id,keyed,serialization,schema,in,serialization,schema,properties,producer,config,super,topic,id,serialization,schema,producer,config,null
FlinkKafkaProducer -> @Deprecated 	public FlinkKafkaProducer(String topicId, KeyedSerializationSchema<IN> serializationSchema, Properties producerConfig);1495175928;@deprecated Use {@link FlinkKafkaProducer08#FlinkKafkaProducer08(String, KeyedSerializationSchema, Properties)};@Deprecated_	public FlinkKafkaProducer(String topicId, KeyedSerializationSchema<IN> serializationSchema, Properties producerConfig) {_		super(topicId, serializationSchema, producerConfig, (FlinkKafkaPartitioner<IN>)null)__	};deprecated,use,link,flink,kafka,producer08,flink,kafka,producer08,string,keyed,serialization,schema,properties;deprecated,public,flink,kafka,producer,string,topic,id,keyed,serialization,schema,in,serialization,schema,properties,producer,config,super,topic,id,serialization,schema,producer,config,flink,kafka,partitioner,in,null
