commented;modifiers;parameterAmount;loc;comment;code
false;public;0;4;;@Override public boolean isImmutableType() {     return false. }
false;public;0;4;;@Override public StringValueArray createInstance() {     return new StringValueArray(). }
false;public;1;4;;@Override public StringValueArray copy(StringValueArray from) {     return copy(from, new StringValueArray()). }
false;public;2;5;;@Override public StringValueArray copy(StringValueArray from, StringValueArray reuse) {     reuse.setValue(from).     return reuse. }
false;public;0;4;;@Override public int getLength() {     return -1. }
false;public;2;4;;@Override public void serialize(StringValueArray record, DataOutputView target) throws IOException {     record.write(target). }
false;public;1;4;;@Override public StringValueArray deserialize(DataInputView source) throws IOException {     return deserialize(new StringValueArray(), source). }
false;public;2;5;;@Override public StringValueArray deserialize(StringValueArray reuse, DataInputView source) throws IOException {     reuse.read(source).     return reuse. }
false;public;2;4;;@Override public void copy(DataInputView source, DataOutputView target) throws IOException {     StringValueArray.copyInternal(source, target). }
false;public;0;4;;// ----------------------------------------------------------------------------------- @Override public TypeSerializerSnapshot<StringValueArray> snapshotConfiguration() {     return new StringValueArraySerializerSnapshot(). }
