commented;modifiers;parameterAmount;loc;comment;code
false;public;0;3;;// -------------------------------------------------------------------------------------------- public long getTimestamp() {     return timestamp. }
false;public;0;3;;public CheckpointOptions getCheckpointOptions() {     return checkpointOptions. }
false;public;0;4;;// -------------------------------------------------------------------------------------------- @Override public int hashCode() {     return super.hashCode() + (int) (timestamp ^ (timestamp >>> 32)). }
false;public;1;13;;@Override public boolean equals(Object o) {     if (this == o) {         return true.     } else if (o instanceof TriggerCheckpoint) {         TriggerCheckpoint that = (TriggerCheckpoint) o.         return this.timestamp == that.timestamp && super.equals(o).     } else {         return false.     } }
false;public;0;9;;@Override public String toString() {     return String.format("Trigger Checkpoint %d@%d for (%s/%s)", getCheckpointId(), getTimestamp(), getJob(), getTaskExecutionId()). }
