commented;modifiers;parameterAmount;loc;comment;code
false;public;0;3;;public byte[] getActualBytes() {     return actualBytes. }
false;public;0;4;;@Nullable public Throwable getOriginalError() {     return originalError. }
false;public;0;4;;@Override public boolean isImmutableType() {     throw new UnsupportedOperationException("This object is a dummy TypeSerializer."). }
false;public;0;4;;@Override public TypeSerializer<T> duplicate() {     throw new UnsupportedOperationException("This object is a dummy TypeSerializer."). }
false;public;0;4;;@Override public T createInstance() {     throw new UnsupportedOperationException("This object is a dummy TypeSerializer."). }
false;public;1;4;;@Override public T copy(T from) {     throw new UnsupportedOperationException("This object is a dummy TypeSerializer."). }
false;public;2;4;;@Override public T copy(T from, T reuse) {     throw new UnsupportedOperationException("This object is a dummy TypeSerializer."). }
false;public;0;4;;@Override public int getLength() {     throw new UnsupportedOperationException("This object is a dummy TypeSerializer."). }
false;public;2;4;;@Override public void serialize(T record, DataOutputView target) throws IOException {     throw new UnsupportedOperationException("This object is a dummy TypeSerializer."). }
false;public;1;4;;@Override public T deserialize(DataInputView source) throws IOException {     throw new UnsupportedOperationException("This object is a dummy TypeSerializer."). }
false;public;2;4;;@Override public T deserialize(T reuse, DataInputView source) throws IOException {     throw new UnsupportedOperationException("This object is a dummy TypeSerializer."). }
false;public;2;4;;@Override public void copy(DataInputView source, DataOutputView target) throws IOException {     throw new UnsupportedOperationException("This object is a dummy TypeSerializer."). }
false;public;0;4;;@Override public TypeSerializerSnapshot<T> snapshotConfiguration() {     throw new UnsupportedOperationException("This object is a dummy TypeSerializer."). }
false;public;1;14;;@Override public boolean equals(Object o) {     if (this == o) {         return true.     }     if (o == null || getClass() != o.getClass()) {         return false.     }     UnloadableDummyTypeSerializer<?> that = (UnloadableDummyTypeSerializer<?>) o.     return Arrays.equals(getActualBytes(), that.getActualBytes()). }
false;public;0;4;;@Override public int hashCode() {     return Arrays.hashCode(getActualBytes()). }
