# id;timestamp;commentText;codeText;commentWords;codeWords
LoggingCodecSupport -> protected boolean shouldLogRequestDetails();1529721864;Returns "true" if logger is at DEBUG level and the logging of values_being encoded or decoded is not explicitly disabled.;protected boolean shouldLogRequestDetails() {_		return !this.disableLoggingRequestDetails && logger.isDebugEnabled()__	};returns,true,if,logger,is,at,debug,level,and,the,logging,of,values,being,encoded,or,decoded,is,not,explicitly,disabled;protected,boolean,should,log,request,details,return,this,disable,logging,request,details,logger,is,debug,enabled
LoggingCodecSupport -> protected boolean shouldLogRequestDetails();1530975243;Returns "true" if logger is at DEBUG level and the logging of values_being encoded or decoded is not explicitly disabled.;protected boolean shouldLogRequestDetails() {_		return !this.disableLoggingRequestDetails && logger.isDebugEnabled()__	};returns,true,if,logger,is,at,debug,level,and,the,logging,of,values,being,encoded,or,decoded,is,not,explicitly,disabled;protected,boolean,should,log,request,details,return,this,disable,logging,request,details,logger,is,debug,enabled
LoggingCodecSupport -> public void setEnableLoggingRequestDetails(boolean enable);1531321803;Whether to log form data at DEBUG level, and headers at TRACE level._Both may contain sensitive information._<p>By default set to {@code false} so that request details are not shown._@param enable whether to enable or not;public void setEnableLoggingRequestDetails(boolean enable) {_		this.enableLoggingRequestDetails = enable__	};whether,to,log,form,data,at,debug,level,and,headers,at,trace,level,both,may,contain,sensitive,information,p,by,default,set,to,code,false,so,that,request,details,are,not,shown,param,enable,whether,to,enable,or,not;public,void,set,enable,logging,request,details,boolean,enable,this,enable,logging,request,details,enable
LoggingCodecSupport -> public void setEnableLoggingRequestDetails(boolean enable);1531942370;Whether to log form data at DEBUG level, and headers at TRACE level._Both may contain sensitive information._<p>By default set to {@code false} so that request details are not shown._@param enable whether to enable or not;public void setEnableLoggingRequestDetails(boolean enable) {_		this.enableLoggingRequestDetails = enable__	};whether,to,log,form,data,at,debug,level,and,headers,at,trace,level,both,may,contain,sensitive,information,p,by,default,set,to,code,false,so,that,request,details,are,not,shown,param,enable,whether,to,enable,or,not;public,void,set,enable,logging,request,details,boolean,enable,this,enable,logging,request,details,enable
LoggingCodecSupport -> public void setEnableLoggingRequestDetails(boolean enable);1532520962;Whether to log form data at DEBUG level, and headers at TRACE level._Both may contain sensitive information._<p>By default set to {@code false} so that request details are not shown._@param enable whether to enable or not;public void setEnableLoggingRequestDetails(boolean enable) {_		this.enableLoggingRequestDetails = enable__	};whether,to,log,form,data,at,debug,level,and,headers,at,trace,level,both,may,contain,sensitive,information,p,by,default,set,to,code,false,so,that,request,details,are,not,shown,param,enable,whether,to,enable,or,not;public,void,set,enable,logging,request,details,boolean,enable,this,enable,logging,request,details,enable
LoggingCodecSupport -> public void setEnableLoggingRequestDetails(boolean enable);1536942003;Whether to log form data at DEBUG level, and headers at TRACE level._Both may contain sensitive information._<p>By default set to {@code false} so that request details are not shown._@param enable whether to enable or not;public void setEnableLoggingRequestDetails(boolean enable) {_		this.enableLoggingRequestDetails = enable__	};whether,to,log,form,data,at,debug,level,and,headers,at,trace,level,both,may,contain,sensitive,information,p,by,default,set,to,code,false,so,that,request,details,are,not,shown,param,enable,whether,to,enable,or,not;public,void,set,enable,logging,request,details,boolean,enable,this,enable,logging,request,details,enable
LoggingCodecSupport -> public void setEnableLoggingRequestDetails(boolean enable);1536962806;Whether to log form data at DEBUG level, and headers at TRACE level._Both may contain sensitive information._<p>By default set to {@code false} so that request details are not shown._@param enable whether to enable or not;public void setEnableLoggingRequestDetails(boolean enable) {_		this.enableLoggingRequestDetails = enable__	};whether,to,log,form,data,at,debug,level,and,headers,at,trace,level,both,may,contain,sensitive,information,p,by,default,set,to,code,false,so,that,request,details,are,not,shown,param,enable,whether,to,enable,or,not;public,void,set,enable,logging,request,details,boolean,enable,this,enable,logging,request,details,enable
LoggingCodecSupport -> public boolean isDisableLoggingRequestDetails();1529721864;Whether any logging of values being encoded or decoded is explicitly_disabled regardless of log level.;public boolean isDisableLoggingRequestDetails() {_		return this.disableLoggingRequestDetails__	};whether,any,logging,of,values,being,encoded,or,decoded,is,explicitly,disabled,regardless,of,log,level;public,boolean,is,disable,logging,request,details,return,this,disable,logging,request,details
LoggingCodecSupport -> public boolean isDisableLoggingRequestDetails();1530975243;Whether any logging of values being encoded or decoded is explicitly_disabled regardless of log level.;public boolean isDisableLoggingRequestDetails() {_		return this.disableLoggingRequestDetails__	};whether,any,logging,of,values,being,encoded,or,decoded,is,explicitly,disabled,regardless,of,log,level;public,boolean,is,disable,logging,request,details,return,this,disable,logging,request,details
LoggingCodecSupport -> public boolean isEnableLoggingRequestDetails();1531321803;Whether any logging of values being encoded or decoded is explicitly_disabled regardless of log level.;public boolean isEnableLoggingRequestDetails() {_		return this.enableLoggingRequestDetails__	};whether,any,logging,of,values,being,encoded,or,decoded,is,explicitly,disabled,regardless,of,log,level;public,boolean,is,enable,logging,request,details,return,this,enable,logging,request,details
LoggingCodecSupport -> public boolean isEnableLoggingRequestDetails();1531942370;Whether any logging of values being encoded or decoded is explicitly_disabled regardless of log level.;public boolean isEnableLoggingRequestDetails() {_		return this.enableLoggingRequestDetails__	};whether,any,logging,of,values,being,encoded,or,decoded,is,explicitly,disabled,regardless,of,log,level;public,boolean,is,enable,logging,request,details,return,this,enable,logging,request,details
LoggingCodecSupport -> public boolean isEnableLoggingRequestDetails();1532520962;Whether any logging of values being encoded or decoded is explicitly_disabled regardless of log level.;public boolean isEnableLoggingRequestDetails() {_		return this.enableLoggingRequestDetails__	};whether,any,logging,of,values,being,encoded,or,decoded,is,explicitly,disabled,regardless,of,log,level;public,boolean,is,enable,logging,request,details,return,this,enable,logging,request,details
LoggingCodecSupport -> public boolean isEnableLoggingRequestDetails();1536942003;Whether any logging of values being encoded or decoded is explicitly_disabled regardless of log level.;public boolean isEnableLoggingRequestDetails() {_		return this.enableLoggingRequestDetails__	};whether,any,logging,of,values,being,encoded,or,decoded,is,explicitly,disabled,regardless,of,log,level;public,boolean,is,enable,logging,request,details,return,this,enable,logging,request,details
LoggingCodecSupport -> public boolean isEnableLoggingRequestDetails();1536962806;Whether any logging of values being encoded or decoded is explicitly_disabled regardless of log level.;public boolean isEnableLoggingRequestDetails() {_		return this.enableLoggingRequestDetails__	};whether,any,logging,of,values,being,encoded,or,decoded,is,explicitly,disabled,regardless,of,log,level;public,boolean,is,enable,logging,request,details,return,this,enable,logging,request,details
LoggingCodecSupport -> public void setDisableLoggingRequestDetails(boolean disableLoggingRequestDetails);1529721864;Whether to disable any logging of request details by this codec._By default values being encoded or decoded are logged at DEBUG and TRACE_level under {@code "org.springframework.http.codec"} which may show_sensitive data for form and multipart data. Typically that's not an issue_since DEBUG and TRACE are intended for development, but this property may_be used to explicitly disable any logging of such information regardless_of the log level._<p>By default this is set to {@code false} in which case values encoded_or decoded are logged at DEBUG level. When set to {@code true} values_will not be logged at any level._@param disableLoggingRequestDetails whether to disable;public void setDisableLoggingRequestDetails(boolean disableLoggingRequestDetails) {_		this.disableLoggingRequestDetails = disableLoggingRequestDetails__	};whether,to,disable,any,logging,of,request,details,by,this,codec,by,default,values,being,encoded,or,decoded,are,logged,at,debug,and,trace,level,under,code,org,springframework,http,codec,which,may,show,sensitive,data,for,form,and,multipart,data,typically,that,s,not,an,issue,since,debug,and,trace,are,intended,for,development,but,this,property,may,be,used,to,explicitly,disable,any,logging,of,such,information,regardless,of,the,log,level,p,by,default,this,is,set,to,code,false,in,which,case,values,encoded,or,decoded,are,logged,at,debug,level,when,set,to,code,true,values,will,not,be,logged,at,any,level,param,disable,logging,request,details,whether,to,disable;public,void,set,disable,logging,request,details,boolean,disable,logging,request,details,this,disable,logging,request,details,disable,logging,request,details
LoggingCodecSupport -> public void setDisableLoggingRequestDetails(boolean disableLoggingRequestDetails);1530975243;Whether to disable any logging of request details by this codec._By default values being encoded or decoded are logged at DEBUG and TRACE_level under {@code "org.springframework.http.codec"} which may show_sensitive data for form and multipart data. Typically that's not an issue_since DEBUG and TRACE are intended for development, but this property may_be used to explicitly disable any logging of such information regardless_of the log level._<p>By default this is set to {@code false} in which case values encoded_or decoded are logged at DEBUG level. When set to {@code true} values_will not be logged at any level._@param disableLoggingRequestDetails whether to disable;public void setDisableLoggingRequestDetails(boolean disableLoggingRequestDetails) {_		this.disableLoggingRequestDetails = disableLoggingRequestDetails__	};whether,to,disable,any,logging,of,request,details,by,this,codec,by,default,values,being,encoded,or,decoded,are,logged,at,debug,and,trace,level,under,code,org,springframework,http,codec,which,may,show,sensitive,data,for,form,and,multipart,data,typically,that,s,not,an,issue,since,debug,and,trace,are,intended,for,development,but,this,property,may,be,used,to,explicitly,disable,any,logging,of,such,information,regardless,of,the,log,level,p,by,default,this,is,set,to,code,false,in,which,case,values,encoded,or,decoded,are,logged,at,debug,level,when,set,to,code,true,values,will,not,be,logged,at,any,level,param,disable,logging,request,details,whether,to,disable;public,void,set,disable,logging,request,details,boolean,disable,logging,request,details,this,disable,logging,request,details,disable,logging,request,details
