commented;modifiers;parameterAmount;loc;comment;code
false;public;1;8;;@Override public void writeTo(StreamOutput out) throws IOException {     out.writeVLong(serverOpen).     out.writeVLong(rxCount).     out.writeVLong(rxSize).     out.writeVLong(txCount).     out.writeVLong(txSize). }
false;public;0;3;;public long serverOpen() {     return this.serverOpen. }
false;public;0;3;;public long getServerOpen() {     return serverOpen(). }
false;public;0;3;;public long rxCount() {     return rxCount. }
false;public;0;3;;public long getRxCount() {     return rxCount(). }
false;public;0;3;;public ByteSizeValue rxSize() {     return new ByteSizeValue(rxSize). }
false;public;0;3;;public ByteSizeValue getRxSize() {     return rxSize(). }
false;public;0;3;;public long txCount() {     return txCount. }
false;public;0;3;;public long getTxCount() {     return txCount(). }
false;public;0;3;;public ByteSizeValue txSize() {     return new ByteSizeValue(txSize). }
false;public;0;3;;public ByteSizeValue getTxSize() {     return txSize(). }
false;public;2;11;;@Override public XContentBuilder toXContent(XContentBuilder builder, Params params) throws IOException {     builder.startObject(Fields.TRANSPORT).     builder.field(Fields.SERVER_OPEN, serverOpen).     builder.field(Fields.RX_COUNT, rxCount).     builder.humanReadableField(Fields.RX_SIZE_IN_BYTES, Fields.RX_SIZE, new ByteSizeValue(rxSize)).     builder.field(Fields.TX_COUNT, txCount).     builder.humanReadableField(Fields.TX_SIZE_IN_BYTES, Fields.TX_SIZE, new ByteSizeValue(txSize)).     builder.endObject().     return builder. }
