commented;modifiers;parameterAmount;loc;comment;code
false;public;0;3;;public String getId() {     return id. }
false;public;0;3;;public WatchStatus getStatus() {     return status. }
false;public;0;3;;public boolean isFound() {     return found. }
false;public;0;3;;public XContentSource getSource() {     return source. }
false;public;0;3;;public long getVersion() {     return version. }
false;public;0;3;;public long getSeqNo() {     return seqNo. }
false;public;0;3;;public long getPrimaryTerm() {     return primaryTerm. }
false;public;1;19;;@Override public void readFrom(StreamInput in) throws IOException {     super.readFrom(in).     id = in.readString().     found = in.readBoolean().     if (found) {         status = new WatchStatus(in).         source = XContentSource.readFrom(in).         version = in.readZLong().         seqNo = in.readZLong().         primaryTerm = in.readVLong().     } else {         status = null.         source = null.         version = Versions.NOT_FOUND.         seqNo = SequenceNumbers.UNASSIGNED_SEQ_NO.         primaryTerm = SequenceNumbers.UNASSIGNED_PRIMARY_TERM.     } }
false;public;1;13;;@Override public void writeTo(StreamOutput out) throws IOException {     super.writeTo(out).     out.writeString(id).     out.writeBoolean(found).     if (found) {         status.writeTo(out).         XContentSource.writeTo(source, out).         out.writeZLong(version).         out.writeZLong(seqNo).         out.writeVLong(primaryTerm).     } }
false;public;2;13;;@Override public XContentBuilder toXContent(XContentBuilder builder, Params params) throws IOException {     builder.field("found", found).     builder.field("_id", id).     if (found) {         builder.field("_version", version).         builder.field("_seq_no", seqNo).         builder.field("_primary_term", primaryTerm).         builder.field("status", status, params).         builder.field("watch", source, params).     }     return builder. }
false;public;1;10;;@Override public boolean equals(Object o) {     if (this == o)         return true.     if (o == null || getClass() != o.getClass())         return false.     GetWatchResponse that = (GetWatchResponse) o.     return version == that.version && seqNo == that.seqNo && primaryTerm == that.primaryTerm && Objects.equals(id, that.id) && Objects.equals(status, that.status) && Objects.equals(source, that.source). }
false;public;0;4;;@Override public int hashCode() {     return Objects.hash(id, status, version, seqNo, primaryTerm). }
false;public;0;4;;@Override public String toString() {     return Strings.toString(this). }
