# id;timestamp;commentText;codeText;commentWords;codeWords
MethodNotAllowedException -> public Set<String> getSupportedMethods();1468513835;Return the list of supported HTTP methods.;public Set<String> getSupportedMethods() {_		return supportedMethods__	};return,the,list,of,supported,http,methods;public,set,string,get,supported,methods,return,supported,methods
MethodNotAllowedException -> public Set<String> getSupportedMethods();1468532417;Return the list of supported HTTP methods.;public Set<String> getSupportedMethods() {_		return supportedMethods__	};return,the,list,of,supported,http,methods;public,set,string,get,supported,methods,return,supported,methods
MethodNotAllowedException -> public Set<String> getSupportedMethods();1472594294;Return the list of supported HTTP methods.;public Set<String> getSupportedMethods() {_		return supportedMethods__	};return,the,list,of,supported,http,methods;public,set,string,get,supported,methods,return,supported,methods
MethodNotAllowedException -> public Set<HttpMethod> getSupportedMethods();1490197121;Return the list of supported HTTP methods.;public Set<HttpMethod> getSupportedMethods() {_		return supportedMethods__	};return,the,list,of,supported,http,methods;public,set,http,method,get,supported,methods,return,supported,methods
MethodNotAllowedException -> public Set<HttpMethod> getSupportedMethods();1496837955;Return the list of supported HTTP methods.;public Set<HttpMethod> getSupportedMethods() {_		return supportedMethods__	};return,the,list,of,supported,http,methods;public,set,http,method,get,supported,methods,return,supported,methods
MethodNotAllowedException -> public Set<HttpMethod> getSupportedMethods();1530174524;Return the list of supported HTTP methods.;public Set<HttpMethod> getSupportedMethods() {_		return this.supportedMethods__	};return,the,list,of,supported,http,methods;public,set,http,method,get,supported,methods,return,this,supported,methods
MethodNotAllowedException -> public String getHttpMethod();1468513835;Return the HTTP method for the failed request.;public String getHttpMethod() {_		return this.method__	};return,the,http,method,for,the,failed,request;public,string,get,http,method,return,this,method
MethodNotAllowedException -> public String getHttpMethod();1468532417;Return the HTTP method for the failed request.;public String getHttpMethod() {_		return this.method__	};return,the,http,method,for,the,failed,request;public,string,get,http,method,return,this,method
MethodNotAllowedException -> public String getHttpMethod();1472594294;Return the HTTP method for the failed request.;public String getHttpMethod() {_		return this.method__	};return,the,http,method,for,the,failed,request;public,string,get,http,method,return,this,method
MethodNotAllowedException -> public String getHttpMethod();1490197121;Return the HTTP method for the failed request.;public String getHttpMethod() {_		return this.method__	};return,the,http,method,for,the,failed,request;public,string,get,http,method,return,this,method
MethodNotAllowedException -> public String getHttpMethod();1496837955;Return the HTTP method for the failed request.;public String getHttpMethod() {_		return this.method__	};return,the,http,method,for,the,failed,request;public,string,get,http,method,return,this,method
MethodNotAllowedException -> public String getHttpMethod();1530174524;Return the HTTP method for the failed request.;public String getHttpMethod() {_		return this.method__	};return,the,http,method,for,the,failed,request;public,string,get,http,method,return,this,method
