# id;timestamp;commentText;codeText;commentWords;codeWords
InvalidTypesException -> public InvalidTypesException();1411399886;Creates a new exception with no message.;public InvalidTypesException() {_		super()__	};creates,a,new,exception,with,no,message;public,invalid,types,exception,super
InvalidTypesException -> public InvalidTypesException();1411473593;Creates a new exception with no message.;public InvalidTypesException() {_		super()__	};creates,a,new,exception,with,no,message;public,invalid,types,exception,super
InvalidTypesException -> public InvalidTypesException();1412761141;Creates a new exception with no message.;public InvalidTypesException() {_		super()__	};creates,a,new,exception,with,no,message;public,invalid,types,exception,super
InvalidTypesException -> public InvalidTypesException();1452178883;Creates a new exception with no message.;public InvalidTypesException() {_		super()__	};creates,a,new,exception,with,no,message;public,invalid,types,exception,super
InvalidTypesException -> public InvalidTypesException();1526630739;Creates a new exception with no message.;public InvalidTypesException() {_		super()__	};creates,a,new,exception,with,no,message;public,invalid,types,exception,super
InvalidTypesException -> public InvalidTypesException(String message);1411399886;Creates a new exception with the given message.__@param message The exception message.;public InvalidTypesException(String message) {_		super(message)__	};creates,a,new,exception,with,the,given,message,param,message,the,exception,message;public,invalid,types,exception,string,message,super,message
InvalidTypesException -> public InvalidTypesException(String message);1411473593;Creates a new exception with the given message.__@param message The exception message.;public InvalidTypesException(String message) {_		super(message)__	};creates,a,new,exception,with,the,given,message,param,message,the,exception,message;public,invalid,types,exception,string,message,super,message
InvalidTypesException -> public InvalidTypesException(String message);1412761141;Creates a new exception with the given message.__@param message The exception message.;public InvalidTypesException(String message) {_		super(message)__	};creates,a,new,exception,with,the,given,message,param,message,the,exception,message;public,invalid,types,exception,string,message,super,message
InvalidTypesException -> public InvalidTypesException(String message);1452178883;Creates a new exception with the given message.__@param message The exception message.;public InvalidTypesException(String message) {_		super(message)__	};creates,a,new,exception,with,the,given,message,param,message,the,exception,message;public,invalid,types,exception,string,message,super,message
InvalidTypesException -> public InvalidTypesException(String message);1526630739;Creates a new exception with the given message.__@param message The exception message.;public InvalidTypesException(String message) {_		super(message)__	};creates,a,new,exception,with,the,given,message,param,message,the,exception,message;public,invalid,types,exception,string,message,super,message
