commented;modifiers;parameterAmount;loc;comment;code
false;public;0;3;;public io.fabric8.kubernetes.client.Watcher.Action getAction() {     return action. }
false;public;1;3;;public void setAction(io.fabric8.kubernetes.client.Watcher.Action action) {     this.action = action. }
false;public;0;3;;public Namespace getNamespace() {     return namespace. }
false;public;1;3;;public void setNamespace(Namespace namespace) {     this.namespace = namespace. }
